Date,Country,Category,Headline,Content,URL
2024-09-25,us,business,Vanguard Russell 2000 ETF (NASDAQ:VTWO) Stock Holdings Boosted by Mercer Global Advisors Inc. ADV,"
Posted by MarketBeat News on Sep 24th, 2024
 Mercer Global Advisors Inc. ADV boosted its position in Vanguard Russell 2000 ETF (NASDAQ:VTWO – Free Report) by 1.0% during the 2nd quarter, according to the company in its most recent filing with the Securities & Exchange Commission. The fund owned 28,608 shares of the company’s stock after purchasing an additional 270 shares during the quarter. Mercer Global Advisors Inc. ADV’s holdings in Vanguard Russell 2000 ETF were worth $2,345,000 at the end of the most recent quarter.  A number of other hedge funds and other institutional investors have also recently bought and sold shares of VTWO. Mirae Asset Global Investments Co. Ltd. increased its stake in shares of Vanguard Russell 2000 ETF by 50.0% in the first quarter. Mirae Asset Global Investments Co. Ltd. now owns 6,409,425 shares of the company’s stock valued at $545,186,000 after purchasing an additional 2,137,708 shares during the period. Natixis Advisors LLC raised its stake in Vanguard Russell 2000 ETF by 21.4% during the 2nd quarter. Natixis Advisors LLC now owns 4,371,478 shares of the company’s stock valued at $358,330,000 after acquiring an additional 770,135 shares in the last quarter. Jones Financial Companies Lllp boosted its position in Vanguard Russell 2000 ETF by 18.5% during the 4th quarter. Jones Financial Companies Lllp now owns 1,708,017 shares of the company’s stock worth $138,520,000 after acquiring an additional 266,190 shares during the period. IMC Chicago LLC bought a new position in shares of Vanguard Russell 2000 ETF in the second quarter worth $21,017,000. Finally, Silvercrest Asset Management Group LLC acquired a new position in shares of Vanguard Russell 2000 ETF during the first quarter valued at $20,767,000.  VTWO stock opened at $89.28 on Tuesday. The company has a 50-day simple moving average of $87.03 and a 200 day simple moving average of $83.86. The company has a market capitalization of $9.44 billion, a P/E ratio of 12.13 and a beta of 1.15. Vanguard Russell 2000 ETF has a fifty-two week low of $65.39 and a fifty-two week high of $92.40.  
 The Vanguard Russell 2000 ETF (VTWO) is an exchange-traded fund that is based on the Russell 2000 index, a market-cap-weighted index of US small-cap stocks VTWO was launched on Sep 20, 2010 and is managed by Vanguard.   Want to see what other hedge funds are holding VTWO? Visit HoldingsChannel.com to get the latest 13F filings and insider trades for Vanguard Russell 2000 ETF (NASDAQ:VTWO – Free Report).   Receive News & Ratings for Vanguard Russell 2000 ETF Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Vanguard Russell 2000 ETF and related companies with MarketBeat.com's FREE daily email newsletter. Mercer Global Advisors Inc. ADV Purchases 2,315 Shares of Huntington Ingalls Industries, Inc. (NYSE:HII) Mercer Global Advisors Inc. ADV Boosts Holdings in PDD Holdings Inc. (NASDAQ:PDD)",https://www.etfdailynews.com/2024/09/24/vanguard-russell-2000-etf-nasdaqvtwo-stock-holdings-boosted-by-mercer-global-advisors-inc-adv/
2024-09-25,us,business,Certified Advisory Corp Grows Stake in iShares S&P 100 ETF (NYSEARCA:OEF),"
Posted by MarketBeat News on Sep 24th, 2024
 Certified Advisory Corp boosted its holdings in shares of iShares S&P 100 ETF (NYSEARCA:OEF – Free Report) by 5.0% during the 2nd quarter, according to its most recent filing with the Securities and Exchange Commission. The firm owned 2,230 shares of the company’s stock after purchasing an additional 106 shares during the quarter. Certified Advisory Corp’s holdings in iShares S&P 100 ETF were worth $589,000 at the end of the most recent quarter.  Several other institutional investors and hedge funds also recently added to or reduced their stakes in OEF. Envestnet Asset Management Inc. raised its stake in iShares S&P 100 ETF by 3,818.5% during the 4th quarter. Envestnet Asset Management Inc. now owns 3,919,603 shares of the company’s stock valued at $875,600,000 after purchasing an additional 3,819,575 shares during the period. Sigma Investment Counselors Inc. purchased a new position in iShares S&P 100 ETF during the 1st quarter valued at approximately $306,111,000. Strategic Financial Concepts LLC purchased a new position in iShares S&P 100 ETF during the 2nd quarter valued at approximately $545,000. Quantum Financial Advisors LLC purchased a new position in iShares S&P 100 ETF during the 1st quarter valued at approximately $44,975,000. Finally, Stifel Financial Corp grew its holdings in iShares S&P 100 ETF by 224.4% during the 4th quarter. Stifel Financial Corp now owns 113,647 shares of the company’s stock valued at $25,388,000 after buying an additional 78,610 shares in the last quarter.  NYSEARCA OEF opened at $275.10 on Tuesday. The stock has a market capitalization of $13.26 billion, a PE ratio of 28.76 and a beta of 1.04. The business has a 50 day simple moving average of $265.59 and a two-hundred day simple moving average of $256.87. iShares S&P 100 ETF has a 1-year low of $193.00 and a 1-year high of $276.11.  
 iShares S&P 100 ETF, formerly iShares S&P 100 Index Fund (the Fund), is an exchange-traded fund. The Fund seeks investment results that correspond generally to the price and yield performance of the S&P 100 Index (the Index). The Index measures the performance of the large-capitalization sector of the United States equity market and consists of blue chip stocks from diverse industries in the S&P 500 Index.  Want to see what other hedge funds are holding OEF? Visit HoldingsChannel.com to get the latest 13F filings and insider trades for iShares S&P 100 ETF (NYSEARCA:OEF – Free Report).   Receive News & Ratings for iShares S&P 100 ETF Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for iShares S&P 100 ETF and related companies with MarketBeat.com's FREE daily email newsletter. Certified Advisory Corp Decreases Holdings in Fidelity MSCI Information Technology Index ETF (NYSEARCA:FTEC) Certified Advisory Corp Has $364,000 Stock Position in iShares U.S. Home Construction ETF (BATS:ITB)",https://www.etfdailynews.com/2024/09/24/certified-advisory-corp-grows-stake-in-ishares-sp-100-etf-nysearcaoef/
2024-09-25,us,business,Certified Advisory Corp Decreases Holdings in Fidelity MSCI Information Technology Index ETF (NYSEARCA:FTEC),"
Posted by MarketBeat News on Sep 24th, 2024
 Certified Advisory Corp trimmed its holdings in shares of Fidelity MSCI Information Technology Index ETF (NYSEARCA:FTEC – Free Report) by 7.5% during the 2nd quarter, according to its most recent filing with the Securities and Exchange Commission. The institutional investor owned 2,674 shares of the company’s stock after selling 216 shares during the quarter. Certified Advisory Corp’s holdings in Fidelity MSCI Information Technology Index ETF were worth $459,000 at the end of the most recent reporting period.  Several other hedge funds have also recently made changes to their positions in FTEC. CHURCHILL MANAGEMENT Corp purchased a new stake in shares of Fidelity MSCI Information Technology Index ETF during the 1st quarter valued at about $196,694,000. Envestnet Asset Management Inc. raised its position in shares of Fidelity MSCI Information Technology Index ETF by 16.6% during the 4th quarter. Envestnet Asset Management Inc. now owns 419,820 shares of the company’s stock valued at $60,303,000 after buying an additional 59,879 shares in the last quarter. Cetera Investment Advisers raised its position in shares of Fidelity MSCI Information Technology Index ETF by 130.8% during the 1st quarter. Cetera Investment Advisers now owns 95,511 shares of the company’s stock valued at $14,884,000 after buying an additional 54,133 shares in the last quarter. AGF Management Ltd. raised its position in shares of Fidelity MSCI Information Technology Index ETF by 18.4% during the 2nd quarter. AGF Management Ltd. now owns 263,567 shares of the company’s stock valued at $45,207,000 after buying an additional 40,910 shares in the last quarter. Finally, Personal CFO Solutions LLC grew its holdings in Fidelity MSCI Information Technology Index ETF by 866.8% during the 4th quarter. Personal CFO Solutions LLC now owns 36,438 shares of the company’s stock valued at $5,234,000 after purchasing an additional 32,669 shares during the last quarter.  Shares of NYSEARCA:FTEC opened at $171.46 on Tuesday. The company has a market capitalization of $10.68 billion, a price-to-earnings ratio of 37.14 and a beta of 1.41. Fidelity MSCI Information Technology Index ETF has a 12 month low of $118.39 and a 12 month high of $181.11. The firm’s 50-day moving average is $166.88 and its 200 day moving average is $162.53.  
 The Fidelity MSCI Information Technology Index ETF (FTEC) is an exchange-traded fund that mostly invests in information technology equity. The fund tracks a market-cap-weighted index of stocks in the broad US information technology sector. FTEC was launched on Oct 21, 2013 and is managed by Fidelity.  Want to see what other hedge funds are holding FTEC? Visit HoldingsChannel.com to get the latest 13F filings and insider trades for Fidelity MSCI Information Technology Index ETF (NYSEARCA:FTEC – Free Report).   Receive News & Ratings for Fidelity MSCI Information Technology Index ETF Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Fidelity MSCI Information Technology Index ETF and related companies with MarketBeat.com's FREE daily email newsletter. Certified Advisory Corp Decreases Stock Holdings in SPDR Bloomberg Convertible Securities ETF (NYSEARCA:CWB) Certified Advisory Corp Grows Stake in iShares S&P 100 ETF (NYSEARCA:OEF)",https://www.etfdailynews.com/2024/09/24/certified-advisory-corp-decreases-holdings-in-fidelity-msci-information-technology-index-etf-nysearcaftec/
2024-09-25,us,business,Stock Market Today: Stocks higher as China stimulus boosts sentiment,"
        Check back for updates throughout the trading dayU.S. equity futures bumped higher again Tuesday, with Treasury yields adding to recent gains and the dollar holding steady, as investors react to a surprise China stimulus package and a series of dovish signals on interest rates from…
    ",https://biztoc.com/x/d743365841edacc0
2024-09-25,us,business,Certified Advisory Corp Acquires New Shares in Vanguard Financials ETF (NYSEARCA:VFH),"
Posted by MarketBeat News on Sep 24th, 2024
 Certified Advisory Corp acquired a new stake in shares of Vanguard Financials ETF (NYSEARCA:VFH – Free Report) during the 2nd quarter, according to the company in its most recent filing with the Securities and Exchange Commission. The fund acquired 3,021 shares of the company’s stock, valued at approximately $302,000.  Several other institutional investors and hedge funds have also modified their holdings of the business. Family Firm Inc. acquired a new stake in shares of Vanguard Financials ETF during the second quarter worth $25,000. Rothschild Investment LLC acquired a new stake in shares of Vanguard Financials ETF in the 2nd quarter valued at about $29,000. Scarborough Advisors LLC bought a new stake in shares of Vanguard Financials ETF in the fourth quarter valued at about $30,000. Pineridge Advisors LLC acquired a new position in shares of Vanguard Financials ETF during the fourth quarter worth about $32,000. Finally, Rosenberg Matthew Hamilton acquired a new position in shares of Vanguard Financials ETF during the second quarter worth about $43,000.  Shares of Vanguard Financials ETF stock opened at $110.88 on Tuesday. The firm has a market cap of $10.21 billion, a PE ratio of 14.43 and a beta of 0.96. The business’s 50 day simple moving average is $106.59 and its 200 day simple moving average is $102.42. Vanguard Financials ETF has a 52-week low of $75.71 and a 52-week high of $111.40.  
 Vanguard Financials ETF (the Fund) is an exchange-traded share class of Vanguard Financials Index Fund. The Fund employs a passive management or indexing investment approach designed to track the performance of the Morgan Stanley Capital International (MSCI) US Investable Market Financials Index, an index of stocks of large, medium and small United States companies in the financials sector, as classified under the Global Industry Classification Standard (GICS).  Want to see what other hedge funds are holding VFH? Visit HoldingsChannel.com to get the latest 13F filings and insider trades for Vanguard Financials ETF (NYSEARCA:VFH – Free Report).   Receive News & Ratings for Vanguard Financials ETF Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Vanguard Financials ETF and related companies with MarketBeat.com's FREE daily email newsletter. Mutual of America Capital Management LLC Sells 915 Shares of Masimo Co. (NASDAQ:MASI) 6,220 Shares in FT Vest U.S. Equity Deep Buffer ETF – December (BATS:DDEC) Purchased by Certified Advisory Corp",https://www.etfdailynews.com/2024/09/24/certified-advisory-corp-acquires-new-shares-in-vanguard-financials-etf-nysearcavfh/
2024-09-25,us,business,Activists have fallen hard for dating apps — investors shouldn’t,,https://financialpost.com/financial-times/activists-fallen-dating-apps-investors-shouldnt
2024-09-25,us,business,[Removed],Coming soon.,https://removed.com
2024-09-25,us,business,A Rebound To $200 For Roku Stock?,"SAN JOSE, CALIFORNIA - NOVEMBER 18: Roku's company logo is seen in front of Roku headquarters on ... [+] November 18, 2022 in San Jose, California. Roku announced plans to lay off 200 employees in the United States, or nearly 7 percent of its workforce. (Photo by Justin Sullivan/Getty Images) Roku stock (NASDAQ: ROKU), a company that sells streaming media players, digital content, and advertising, has seen its stock decline by close to 17% this year, trading at levels of about $76 per share. This compares to Netflix stock, (NASDAQ: NFLX), which has gained about 44% over the same period. Roku has been weighed down by a mixed advertising market and slowing growth of its platform business. Roku stock currently trades at just about 2.8x forward revenues and 3.2x trailing revenues. Roku remains in the red, with profits likely to remain elusive this year. Does this make the stock expensive? Probably not. In fact, we think Roku stock has the potential to rise close to 3x in the next few years. Now the decrease in ROKU stock over the last 3-year period has been far from consistent, with annual returns being considerably more volatile than the S&P 500. Returns for the stock were -31% in 2021, -82% in 2022, and 125% in 2023. In contrast, the Trefis High Quality Portfolio, with a collection of 30 stocks, is considerably less volatile. And it has outperformed the S&P 500 each year over the same period. Why is that? As a group, HQ Portfolio stocks provided better returns with less risk versus the benchmark index; less of a roller-coaster ride as evident in HQ Portfolio performance metrics. But how could Roku possibly regain its footing and rise again? Let’s delve into the company’s revenue prospects to begin with. Roku’s revenue growth is expected to remain modest this year, rising by about 14%, from $3.5 billion in 2023 to $4 billion in 2024. This reflects challenges in the digital advertising market and a shift toward more affordable streaming plans, which has impacted Roku’s platform revenue. However, growth could accelerate to around 25% between 2024 and 2027, touching $7 billion levels. So why the potential rebound in revenue growth? Roku’s platform monetization could improve significantly. Engagement on Roku devices has remained strong, with total streaming hours up 20% in the latest quarter. The Roku Channel, its proprietary streaming service, has also seen a 75% year-over-year jump in streaming hours, becoming one of the leading free, ad-supported platforms in the U.S. This channel is poised to boost higher-margin advertising revenue. Additionally, Roku has been enhancing its ad capabilities by partnering with major ad-tech players like The Trade Desk, enabling more precise targeting and optimization. Additionally, with the recent interest rate cuts by the Federal Reserve, U.S. consumer spending could pick up and this could drive a revival in their advertising expenditure in the coming quarters, thus helping Roku’s top line. Roku Could Turn Profitable Roku has been continuously loss-making in recent years, and the company is looking to cut costs aggressively. Over the first six months of this year, the company’s operating costs fell by about 10% driven by workforce and office space reductions in 2023. Roku is also generating more cash. Free cash flow stood at over $300 million for the trailing 12 months. As the company’s past investments in R&D and product development start paying off and as Roku’s business gains scale, it can boost margins meaningfully. For perspective, other companies in the advertising and media space such as the Trade Desk and Netflix had net margins of approximately 10% to 18% respectively, in recent quarters. If we assume that Roku can boost margins to about 10%, and factor in our revenue projections of roughly $7 billion by 2027, a net income of $700 million is possible by 2027. Roku’s Multiple Could Expand Now if Roku’s revenues grow 2x by 2027, the P/S multiple will shrink to half of its current level, assuming the stock price stays the same, correct? But that’s exactly what Roku investors are betting will not happen! If revenues expand 2x over the next few years, instead of the P/S shrinking from around 3x presently to less than 1.5x, a scenario where the P/S actually rises is possible. Why? Netflix trades at a P/S of about 8x, while The Trade Desk trades at about 20x. Moreover, Roku stock itself traded at levels of over 30x revenue during the Covid-19 pandemic. Now if we assume that Roku’s P/S multiple expands to about 5x, considering higher revenue growth and profitability, this would mean that revenue would grow about 2x, while the P/S multiple would rise by about 1.66x. This in turn could 3x the stock from levels of about $76 presently to over $220. What about the time horizon for this positive-return scenario? While our example illustrates this for a 2027 timeline, in practice, it won’t make much difference whether it takes two years or four. If the turnaround takes hold, we could see meaningful gains in the stock. While investors have their fingers crossed for a soft landing by the U.S. economy, how bad can things get if there is another recession? Our dashboard How Low Can Stocks Go During A Market Crash captures how key stocks fared during and after the last six market crashes. ROKU Return Compared With Trefis Reinforced Portfolio  Invest with Trefis Market Beating Portfolios See all Trefis Price Estimates  One Community. Many Voices. Create a free account to share your thoughts.  Our community is about connecting people through open and thoughtful conversations. We want our readers to share their views and exchange ideas and facts in a safe space. In order to do so, please follow the posting rules in our site's Terms of Service.  We've summarized some of those key rules below. Simply put, keep it civil. Your post will be rejected if we notice that it seems to contain: User accounts will be blocked if we notice or believe that users are engaged in: So, how can you be a power user? Thanks for reading our community guidelines.  Please read the full list of posting rules found in our site's Terms of Service.",https://www.forbes.com/sites/greatspeculations/2024/09/24/a-rebound-to-200-for-roku-stock/
2024-09-25,us,business,"Edgestream Partners L.P. Buys Shares of 3,071 iShares MSCI South Korea ETF (NYSEARCA:EWY)","
Posted by MarketBeat News on Sep 24th, 2024
 Edgestream Partners L.P. purchased a new stake in iShares MSCI South Korea ETF (NYSEARCA:EWY – Free Report) in the 2nd quarter, according to its most recent Form 13F filing with the SEC. The firm purchased 3,071 shares of the exchange traded fund’s stock, valued at approximately $203,000.  Several other hedge funds and other institutional investors have also recently bought and sold shares of EWY. Founders Capital Management purchased a new position in iShares MSCI South Korea ETF during the first quarter worth $27,000. Headlands Technologies LLC purchased a new stake in iShares MSCI South Korea ETF during the second quarter valued at about $29,000. International Assets Investment Management LLC purchased a new stake in iShares MSCI South Korea ETF during the second quarter valued at about $49,000. CWM LLC lifted its stake in shares of iShares MSCI South Korea ETF by 460.0% during the first quarter. CWM LLC now owns 1,120 shares of the exchange traded fund’s stock worth $75,000 after purchasing an additional 920 shares in the last quarter. Finally, Prudential PLC acquired a new position in shares of iShares MSCI South Korea ETF during the second quarter worth about $81,000.  Shares of EWY opened at $63.69 on Tuesday. iShares MSCI South Korea ETF has a 12 month low of $54.49 and a 12 month high of $69.51. The stock’s 50-day moving average is $64.11 and its two-hundred day moving average is $64.84. The stock has a market cap of $5.06 billion, a PE ratio of 9.60 and a beta of 1.25.  
 iShares MSCI South Korea Capped ETF (the Fund) is an exchange-traded fund (ETF). The Fund seeks investment results that correspond generally to the price and yield performance, before fees and expenses, of the MSCI Korea 25/50 Index (the Index). The Index consists of stocks traded primarily on the Stock Market Division of the Korean Exchange.  Want to see what other hedge funds are holding EWY? Visit HoldingsChannel.com to get the latest 13F filings and insider trades for iShares MSCI South Korea ETF (NYSEARCA:EWY – Free Report).   Receive News & Ratings for iShares MSCI South Korea ETF Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for iShares MSCI South Korea ETF and related companies with MarketBeat.com's FREE daily email newsletter. Edgestream Partners L.P. Purchases Shares of 1,846 iShares Select Dividend ETF (NASDAQ:DVY) Edgestream Partners L.P. Sells 8,183 Shares of Fabrinet (NYSE:FN)",https://www.etfdailynews.com/2024/09/24/edgestream-partners-l-p-buys-shares-of-3071-ishares-msci-south-korea-etf-nysearcaewy/
2024-09-25,us,business,"Edgestream Partners L.P. Buys Shares of 4,159 iShares Core Dividend Growth ETF (NYSEARCA:DGRO)","
Posted by MarketBeat News on Sep 24th, 2024
 Edgestream Partners L.P. bought a new stake in shares of iShares Core Dividend Growth ETF (NYSEARCA:DGRO – Free Report) in the second quarter, according to the company in its most recent Form 13F filing with the Securities and Exchange Commission (SEC). The institutional investor bought 4,159 shares of the company’s stock, valued at approximately $240,000.  A number of other hedge funds have also made changes to their positions in the company. Fisher Asset Management LLC raised its holdings in shares of iShares Core Dividend Growth ETF by 3.6% during the fourth quarter. Fisher Asset Management LLC now owns 5,166 shares of the company’s stock valued at $278,000 after acquiring an additional 179 shares during the last quarter. Sheaff Brock Investment Advisors LLC increased its holdings in shares of iShares Core Dividend Growth ETF by 2.7% in the first quarter. Sheaff Brock Investment Advisors LLC now owns 7,086 shares of the company’s stock valued at $411,000 after purchasing an additional 186 shares during the last quarter. HHM Wealth Advisors LLC increased its holdings in shares of iShares Core Dividend Growth ETF by 5.7% in the second quarter. HHM Wealth Advisors LLC now owns 3,730 shares of the company’s stock valued at $215,000 after purchasing an additional 200 shares during the last quarter. Ausdal Financial Partners Inc. increased its holdings in shares of iShares Core Dividend Growth ETF by 0.8% in the second quarter. Ausdal Financial Partners Inc. now owns 27,434 shares of the company’s stock valued at $1,580,000 after purchasing an additional 205 shares during the last quarter. Finally, Destination Wealth Management increased its holdings in shares of iShares Core Dividend Growth ETF by 3.3% in the second quarter. Destination Wealth Management now owns 6,764 shares of the company’s stock valued at $390,000 after purchasing an additional 213 shares during the last quarter.  NYSEARCA:DGRO opened at $62.75 on Tuesday. iShares Core Dividend Growth ETF has a one year low of $47.19 and a one year high of $62.77. The stock has a market cap of $29.71 billion, a PE ratio of 19.25 and a beta of 0.71. The stock has a 50 day moving average price of $60.53 and a 200 day moving average price of $58.43.  
 The iShares Core Dividend Growth ETF (DGRO) is an exchange-traded fund that is based on the Morningstar US Dividend Growth index. The fund tracks an index of US stocks that are selected by dividends, dividend growth and payout ratio, then weighted by dividend dollars. DGRO was launched on Jun 10, 2014 and is managed by BlackRock.  Want to see what other hedge funds are holding DGRO? Visit HoldingsChannel.com to get the latest 13F filings and insider trades for iShares Core Dividend Growth ETF (NYSEARCA:DGRO – Free Report).   Receive News & Ratings for iShares Core Dividend Growth ETF Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for iShares Core Dividend Growth ETF and related companies with MarketBeat.com's FREE daily email newsletter. Edgestream Partners L.P. Has $227,000 Position in MercadoLibre, Inc. (NASDAQ:MELI) Edgestream Partners L.P. Takes $241,000 Position in Yum! Brands, Inc. (NYSE:YUM)",https://www.etfdailynews.com/2024/09/24/edgestream-partners-l-p-buys-shares-of-4159-ishares-core-dividend-growth-etf-nysearcadgro/
2024-09-25,us,business,"Edgestream Partners L.P. Takes $217,000 Position in Vanguard Mid-Cap ETF (NYSEARCA:VO)","
Posted by MarketBeat News on Sep 24th, 2024
 Edgestream Partners L.P. bought a new stake in shares of Vanguard Mid-Cap ETF (NYSEARCA:VO – Free Report) during the second quarter, HoldingsChannel reports. The firm bought 898 shares of the company’s stock, valued at approximately $217,000.  A number of other hedge funds have also recently modified their holdings of the business. Atlantic Edge Private Wealth Management LLC raised its holdings in shares of Vanguard Mid-Cap ETF by 23.3% in the second quarter. Atlantic Edge Private Wealth Management LLC now owns 222 shares of the company’s stock valued at $54,000 after acquiring an additional 42 shares in the last quarter. Financial Perspectives Inc grew its stake in Vanguard Mid-Cap ETF by 32.1% in the first quarter. Financial Perspectives Inc now owns 177 shares of the company’s stock valued at $44,000 after purchasing an additional 43 shares during the last quarter. Sanibel Captiva Trust Company Inc. grew its stake in Vanguard Mid-Cap ETF by 1.7% in the first quarter. Sanibel Captiva Trust Company Inc. now owns 2,771 shares of the company’s stock valued at $692,000 after purchasing an additional 45 shares during the last quarter. RE Dickinson Investment Advisors LLC grew its stake in Vanguard Mid-Cap ETF by 0.7% in the fourth quarter. RE Dickinson Investment Advisors LLC now owns 6,951 shares of the company’s stock valued at $1,617,000 after purchasing an additional 46 shares during the last quarter. Finally, Fisher Asset Management LLC grew its stake in Vanguard Mid-Cap ETF by 1.5% in the fourth quarter. Fisher Asset Management LLC now owns 3,387 shares of the company’s stock valued at $788,000 after purchasing an additional 49 shares during the last quarter.  VO opened at $262.93 on Tuesday. The business’s 50-day moving average is $251.61 and its two-hundred day moving average is $246.43. Vanguard Mid-Cap ETF has a 1 year low of $194.79 and a 1 year high of $263.08. The firm has a market capitalization of $67.99 billion, a PE ratio of 19.64 and a beta of 0.98.  
 Vanguard Mid-Cap ETF is an exchange-traded fund. Vanguard Mid-Cap Index Fund seeks to track the performance of the MSCI US Mid Cap 450 Index representing medium-size United States firms. The portfolio holds all stocks in the same capitalization weighting as the index. The Vanguard Group, Inc, through its Quantitative Equity Group, serves as the investment advisor of the Fund.  Want to see what other hedge funds are holding VO? Visit HoldingsChannel.com to get the latest 13F filings and insider trades for Vanguard Mid-Cap ETF (NYSEARCA:VO – Free Report).   Receive News & Ratings for Vanguard Mid-Cap ETF Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Vanguard Mid-Cap ETF and related companies with MarketBeat.com's FREE daily email newsletter. Edgestream Partners L.P. Sells 1,880 Shares of Aon plc (NYSE:AON) Edgestream Partners L.P. Invests $214,000 in e.l.f. Beauty, Inc. (NYSE:ELF)",https://www.etfdailynews.com/2024/09/24/edgestream-partners-l-p-takes-217000-position-in-vanguard-mid-cap-etf-nysearcavo/
2024-09-25,us,business,"Samsung to invest another $1.8B in Vietnam for OLED manufacturing, Reuters says",,https://thefly.com/permalinks/entry.php/id3987503/SSNLF-Samsung-to-invest-another-B-in-Vietnam-for-OLED-manufacturing-Reuters-says
