Link,Text,profile_conf
To bar Trump from office he would have to either be convicted of something that would either fall under the umbrella of the 14th amendment prohibitions or be impeached and then convicted.
Amazingly enough, there’s no law that would prevent him from being elected even if he were in prison, though I can’t imagine how any work could get done under those circumstances.
#2822066302ThankReportMarch 23, 2023 at 4:36:36 AM
Comment added by
Ray
The article also specifies “western” howitzers, most of which are NOT US 777s. Ukrainians are discovering inter-operability issues along the way.
#2822037493ThankReportMarch 23, 2023 at 4:21:07 AM
Answer added by
Ray
How do you deal with people who are over-confident and tell you how smart they are?
In general people who go around telling someone how intelligent they are amuses me as long as they’re not really insistent that I acknowledge it. The most common reason I can think for someone that walks around full of themselves over how smart they are is that usually they are suffering from some sort of feeling of inadequacy and are trying to make themselves feel better. Or at least better than you. Other times people are just obnoxious and trying to intimidate you. I’ve known a fair number of those, they’re usually flat out lying about their intelligence too. Very often I think they’re not nearly as smart as they think they are and are drastically underestimating the intelligence of others. In addition, I think that people that really are gifted generally don’t tell everyone about it. In my…
(more)
#2819941706ThankReportMarch 22, 2023 at 2:31:44 AM
Answer added by
Ray
If a 14-year-old scored 142 on an IQ test meant for adults, how would that translate for his IQ as a child?
If you just want the answer and nothing else, skip to the last paragraph. I directly know someone who had to take a more adult version of an IQ test at 14. He was the type that had bad ADHD and thought that he must be stupid because he couldn’t process even the basic classes that he took. He scored well on the tests, but he was essentially teaching himself. He would sit in class and either just stare out the window or read some sort of book during class and read the text book at home,. The first portion of the IQ test involved a section of questions (something like 10–15 of them) that were apparently supposed to be especially difficult and had something to do with either validating the rest of the test or functioning as some sort of scoring mechanism. The actual name of the type of the test…
(more)
#2817858558ThankReportMarch 21, 2023 at 12:27:06 AM
Answer added by
Ray
What do you wish people knew about ADHD?
What I wish people would understand about ADHD is that you simply cannot will yourself out of it.
“Try using some initiative”, “just try harder”, “you’re lazy”, “why aren’t you paying attention?”, “are you stupid?” and all the other crap we get sometimes, because some ignorant neurotypical type who doesn’t understand what ADHD does makes judgements based on that ignorance. I wish there was a general understanding that when a person is not neurotypical they usually aren’t suffering from a defect in personality or motivation, it’s that we’re working to overcome our symptoms, and that takes time and effort, and the details of that are different from person to person.
That’s about it. I could pick a few others items, but I think that a little understanding would go a really long way here.
#2815640939ThankReportMarch 19, 2023 at 7:42:41 PM
Comment added by
Ray
My morals are fairly easily devised, as are most of ours (atheists in general) I think. Cooperate with others, respect their rights, refrain from behavior that we disapprove of in others, and so on. Help others out, they might help you later. To me it seems a no-brainer.
About the heavy Christian-bashing going on in this thread:
Plenty of Christians work hard to try and walk the walk. They might not always be successful, but lots of them do make the attempt. They’re also not the in-your-face Christians that we tend to remember encountering for the most part, so you likely wouldn’t know their religion unless you asked. Don’t assume that because they’re Christian they’re then in-your-face kind.
OTOH, I’ve run across plenty of issues when the word Evangelical (as one example) gets added to the word Christian. Even though some individuals are okay, the great majority of the ones I either know or have met are serious ass hats that seem to believe that all they have to do is say they’re saved and they get a get out of jail free card. They just talk the talk and walk as they please. They treat others like dirt, always trying to control other people and jockeying for advantage. They grew up being punished for any minor transgression and they think that it’s their duty to treat the rest of us that way. Those people are often perceived as being representative of Christians because they’re in your face and very loud about it, they draw the attention but really aren’t representative.
I’m not being political about this, but I’ve noticed that the Evangelical Christians aren’t the only ones with their heads up their butts. There is a brand of performative, strongly conservative leaning Christianity that frequently pops up in certain places, and not just in the South, though they’re more common here than in other areas (I think). These are the holier-than-thou performing Christians that spew their false piety around like so much fertilizer. These are the people that have those fake pamphlets that are designed to look like the ends of money sticking out of whatever encloses them. They typically have a bible verse on the lower part, and these types use them instead of tips at restaurants, typically on Sundays after church. Despicable. Prosperity Gospel, Mega-church nuts, they’re pretty present all the time and they just love to legislate their fears, prejudices, and rules.
But please don’t lump all Christians into the same category as those two, most of them are okay people and they already have a lot to cope with because they’re frequently major targets of the nasty Christians I mentioned earlier. Maybe we ought to make common cause with them to help straighten stuff out? I don’t know, it’s an idea.
As a peaceable atheist, I try to give people the benefit of the doubt, but that benefit only goes so far. My patience and tolerance for the two groups I noted above is on it’s last legs. Let’s give those types all the shit since they’re the major problem and let the other 3/4 of Christians off the hook.
/soapbox
#2814564755ThankReportMarch 19, 2023 at 5:15:15 AM
Answer added by
Ray
Is ADHD only a mental illness? I think people with ADHD aren’t disabled. ADHD is not a disability and it’s not even a developmental disability.
You think? I’m surprised, judging by the question you don’t very well. If you had any knowledge over an bare opinion with zero rationale this might be a serious question, but since you don’t, it isn’t.
#2812965292ThankReportMarch 18, 2023 at 7:45:57 AM
Answer added by
Ray
Why are gifted people often not as successful as they should be?
Being intellectually gifted, which I think is the question you’re asking, isn’t necessarily all it’s cracked up to be. It takes a lot more than just intelligence to be successful, and native intelligence isn’t a very good predictor of success. Success and intelligence do naturally tend to go together somewhat because that intelligence is good for solving problems, having insights, and deciding courses of action. But without diligence things may not be done well, lacking sufficient effort little may get done, and with no vision for the future there is no map of where to go. Being really successful tends to have a lot of parts. Determination. Motivation. Problem-solving. Finding the right problem to solve. Mental, physical, educational skills are. Plus, the chosen field is enormously important…
(more)
#2812861970ThankReportMarch 18, 2023 at 6:24:00 AM
Answer added by
Ray
Can adults with ADD/ADHD also be perfectionists?
Oh, yes! Very much so. As soon as hyperfocus kicks in on a project or paper or whatever has triggered it, we will work obsessively to keep working on it and our focuses attention often will find the most negligible flaw to address or even worse, a feature to add. Perfectionism and Feature Creep are two of the most common ways that an otherwise good project can never get finished. Perfectionism can take several guises depending on the person in question. Sometimes it’s about the process involved perfectionism, perfecting some fine point of a craft. Other times it’s focused on the creation, searching for all the finest of details and fixing them up until you reach the point where either your doing damage at the same rate your adding to the project, or you get stuck in a finer and finer loop of…
(more)
#2812670523ThankReportMarch 18, 2023 at 3:32:29 AM
Answer added by
Ray
Can a person with attention deficit disorder (ADD) become a lawyer? How hard would it be for them to achieve this goal?
Yes, a person with ADHD could become a lawyer, I’ve spoken before with one that I knew about. I can think of a number of conflicts between ADHD symptomology and the work of being a lawyer that I imagine would make it a constant effort to stay organized and sufficiently up to date. I can also see hyperfocus being very beneficial if our person learns some about harnessing it. The difficulty would depend most on these three things, I think. The level of control over the ADHD symptoms is probably the most important one. Someone that cannot make themselves pay sufficient attention in the classes would be at a severe disadvantage and would make all the studying that happens outside of class that much more difficult as well. I would rate personal motivation as number two. Becoming a lawyer is far fr…
(more)
#2811124989ThankReportMarch 17, 2023 at 8:40:59 AM
Answer access set to ""Everyone"" by
Ray
Living with Adult ADHD
#2811124983ThankReportMarch 17, 2023 at 8:40:59 AM
Comment added by
Ray
Bravo!
#2807041293ThankReportMarch 15, 2023 at 5:06:34 AM
Comment added by
Ray
I call BS on “learning evolution not being true from scientists”.
Bare assertion that doesn’t make sense.
Specify what type of scientist and a bit about what you supposedly learned from them if you care to be taken seriously in the slightest. I’m willing to be you don’t even know what type of science deals with the details of evolution.
#2807035002ThankReportMarch 15, 2023 at 5:01:34 AM
Comment added by
Ray
You have that one entirely wrong. Atheists in general have no assertation about reality, we just don’t agree with yours. Some gnostic anti-theists will make the hard claim that no gods of any sort exists, but that is not the general atheist position.
My mind is open. I have looked for quite some time at various religions and have concluded that they don’t know either. That’s all.
#2807028540ThankReportMarch 15, 2023 at 4:54:56 AM
Comment added by
Ray
Some of them really seem to believe that, for some reason, atheists really do believe in god, they just either “hate” him or are “mad” at him. For what, I have no idea. The entire idea that atheists don’t really care about their conception of god is simply beyond their grasp.
#2807018775ThankReportMarch 15, 2023 at 4:45:46 AM
Answer added by
Ray
Does having a high IQ make adults with attention deficit disorder (ADD) or attention deficit hyperactivity disorder (ADHD) more likely to be successful in life than those without a high IQ? Is this true for children as well?
Having a high IQ does not translate directly to a better outcome with ADHD and success, but it helps. IQ is only a measure of capacity or potential. It tells us nothing about motivation, creativity, or education, ability to plan and cooperate with others, all of which are vital to success in life. I believe that having a higher IQ, maybe up to 120 or so, will help compensate some for having ADHD, but the actual outcome taking those two factors into account will vary because the intensity of ADHD symptoms, which ADHD symptoms are present, and other factors like innate memory, insight and other qualities all work together in a mix to help determine the potential for success. I don’t really think that having an astronomical IQ is going to correct that much more for ADHD, I see ADHD is more of a…
(more)
#2804946225ThankReportMarch 14, 2023 at 3:39:18 AM
Answer access set to ""Everyone"" by
Ray
Living with Adult ADHD
#2804946223ThankReportMarch 14, 2023 at 3:39:18 AM
Answer added by
Ray
Does consuming alcohol damage brain cells while you are using Ritalin during the same day?
No more than alcohol already damages brain cells. Unless imbibed repeatedly or in excess, alcohol doesn’t particularly damage brain cells, but it does inhibit their normal functioning. Getting drunk on a regular basis will damage brain cells due to alcohol toxicity. Keep in mind that toxic is the root word of “intoxication”.
Ritalin doesn’t really enter into that picture, it’s not particularly interactive with alcohol, but drinking alcohol while taking Ritalin will definitely render the point of taking the Ritalin moot when there is any overlap in the duration of effects.
#2802759264ThankReportMarch 12, 2023 at 11:59:20 PM
Answer added by
Ray
How long have I been taking 30mg of methylphenidate?
A third party has no idea how long you have been taking 30 mg of methylphenidate, only you, your pharmacist or your doctor can answer that.
To get a more meaningful answer, rephrase your question.
#2802736806ThankReportMarch 12, 2023 at 11:40:07 PM
Answer added by
Ray
Is it possible to have terrible short term memory and forget items easily as an adult, but not in childhood? I suspect I might have ADHD, my parents said I was hyperactive but didn't forget items as a child. Now it's the other way around.
As usual, the answer to almost any question that starts with “is it possible”, the answer is usually yes. Probably is another whole question. I will assume you meant probable. /pedantic Forgetting isn’t a primary symptom of ADHD, what usually seems to happen is that the memory never forms in the first place, sometimes because the individual jumps to another subject before the first one sinks in, another way is that the person isn’t really paying full attention (fairly common) and the fact or whatever isn’t really able to sink into memory deeply enough to be converted to a long-term memory. So basically, when not remembering something when afflicted with ADHD, the primary issue is that it never really formed a long-term memory for whatever reason. Anecdotally, I have observed that people lose…
(more)
#2802712766ThankReportMarch 12, 2023 at 11:17:59 PM
Answer added by
Ray
Is it wrong for a psychiatrist to prescribe Klonopin to an alcoholic who is still drinking?
I can’t make an ethical judgment as to right or wrong, but given how alcohol and Klonopin interact, someone is being serious delinquent when it comes to side effects and drug-drug integrations.
Klonopin is usually dispensed with the understanding that the person is not supposed to drink, you can get a very deadly combination with modest doses of both and simply stop breathing while you lay there in a stupor.
So I still can’t say it’s wrong because I’m not a licensed prescribing professional familiar with all the ins and outs of Klonopin, but it sure sound careless at best since Klonopin in contraindicated when the user consumes alcohol.
#2801406188ThankReportMarch 12, 2023 at 6:46:26 AM
Comment added by
Ray
The whole idea in asking for the parts (should be to just see the parts) is to make sure they were actually replaced and not just on the shop’s say-so. That’s not much good though, any shop generates enough similar looking parts that if they wanted to be crooked it would be easy enough to show them similar parts.
#2799104730ThankReportMarch 10, 2023 at 10:50:23 PM
Answer added by
Ray
How do family members of bipolar people react to the diagnosis?
In the great majority of cases that I’m familiar with, the families have been either neutral or reacted with relief that there is finally a diagnosis for their loved one.
People aren’t normally screened for bipolar disorder unless they show troublesome symptoms and see medical help. The families I knew were satisfied that now that they knew what the problem was that treatment could be explored and maybe return the patient’s life to a more normal state.
#2795724432ThankReportMarch 9, 2023 at 5:10:55 AM
Answer added by
Ray
Did you ever go to hospital in an emergency and were admitted immediately?
Definitely. I was having a lot of problems breathing due to asthma and my rescue inhaler wasn’t helping much. I had a friend drop me off at the ER on a Saturday afternoon, it was bedlam in there. Teenagers all over the place for no apparent reason, just walking around, hurt people sitting there, sick baby’s screaming, pretty much what you might expect from a suburban ER. I tottered on up to the admission desk and wheezed as loud as I could (just a little above a whisper) that I was having problems breathing and I could use some assistance. I figured that would at least get me a wheelchair where I could sit and wheeze by myself for a bit, but they took it really seriously. The nurses didn’t even ask my name at first, they just whisked me back into a treatment room. While I was being wheeled b…
(more)
#2790522493ThankReportMarch 6, 2023 at 11:12:09 AM
Answer access set to ""Everyone"" by
Ray
Human Psychology Facts
#2790522492ThankReportMarch 6, 2023 at 11:12:09 AM
Comment added by
Ray
No, FL can’t make them do any they don’t want to do, and would have a lot of trouble stopping them from doing something they really wanted to do. Disney just has too much legal clout and money.
The House of the Mouse has an army of simply fantastic lawyers that could tie DeSantis up in knots for years, but that would take a lot of money, and they’re all about making money, not spending it. Ultimately I bet Disney will do whatever make the most monetary sense to them. The Disney parks are the big money-makers for the corporation. As much as I’m sure many of them would love to put their thumb in DeSantis’ eye they’ll end up keeping it relatively low key unless DeSantis gets even dumber and tries some sort of scorched earth strategy on them.
What I expect is for Disney to sue the ever livin’ hell out of FL if they don’t make good on all those bonds and such on all that property and improvements. I’d heard rumblings that the state might not follow their obligations, but I think that would really start quite a showdown. If FL does try that, pass around the popcorn, it’ll be a good show!
#2788458024ThankReportMarch 5, 2023 at 7:40:40 AM
Answer added by
Ray
Do people with Attention Deficit Hyperactivity disorder (ADHD) avoid other people?
It doesn’t seem to me to be that we avoid other people in general, it seems more situational. It’s hard to generalize over a group as differentiated as “people with ADHD” are. We come in all shapes, sizes, genders, intelligence levels and personalities. Some things that are absolute show-stoppers for me might be of absolutely no consequence for another. At certain point many of us, especially the more introverted types, come to recognize that there are some potential issues that can come up when interacting with non-ADHD people. As a group we tend to be impulsive, both in word and deed. Sometimes it is very hard to wait our turn in a conversation, I think probably for two reasons. The first reason is that we’re just wanting to get out thoughts out there, now! Waiting is very hard. Second, g…
(more)
#2788437877ThankReportMarch 5, 2023 at 7:23:57 AM
Comment added by
Ray
Oh, certainly some neurotypicals do dislike us for how they perceive we are, but I don’t think it’s a large enough group to group them all this way. There are just some assholes that think less of us because we’re not like them. Bigotry comes in all shapes, sizes and colors, disliking people over misperceived mental superiority is what I categorize as a “their problem”, most of the time. If they do make it my problem, I generally either directly bring the subject up and challenge them on it, though I’ve been known to get sneaky about it and try to show someone up. The only times it’s even been an issue was a few times at various jobs and I was generally able to work that out pretty well.
I definitely realize some of this disdain some of them show toward us. One my best friends, when I told him about my ADHD a long time ago, mid-80’s maybe, insisted that I couldn’t be like that because I was normal and smart. Even when I explained everything to him, he still thought that it must have been a quack that diagnosed me. I had to break it to him that I had been fully diagnosed 3 times by that time and had greatly benefitted from the medication given to me for it (back in the early days when only ritalin was around). He even pointed out how laser-like my focus could be, I tried to explain hyperfocus, but he just didn’t want to get it. We kept getting along fine after that, but I suspect he just privately made up his mind that I didn’t know what I was talking about. Either way it was solved.
Other people have immediately written me off because of it, but that doesn’t bother me so much. They’re perfectly welcome to go right on ahead and underestimate me, I can usually turn that to my major advantage.
I guess one of the things I’m trying to get at here is that the neurotypicals that look down on us are making a basic error, and if we look down on neurotypicals because some of them look down on us is making the general same type of error.
Personally, unless a group is so cohesive as to make them nearly mob- or cult-like it’s more to my advantage to treat them as individuals, both to accomplish whatever I’m up to, and to teach at least one of them the error of their ways. Then (hopefully) that information might spread to one or more of them.
#2786427671ThankReportMarch 4, 2023 at 4:34:22 AM
Answer added by
Ray
Do you hate neurotypicals why or why not?
Why on earth would you want to hate neurotypicals? What have they done as a group to merit such hate? It makes the same level of sense as hating us neuroatypicals, its just an awfully strange thing to pick to hate someone for. There are so many good categories of people to hate (child predators, drug cartel hitmen, serial killers, all sorts of despicable types to go around) without having to look so hard for someone.
Short answer: No, I don’t hate neurotypicals, just like I don’t hate anyone else for a circumstance of their birth.
#2786169151ThankReportMarch 4, 2023 at 12:23:49 AM
Comment added by
Ray
Guys, just ignore Harry. I looked at his page, he’s an ignorant twit.
#2784539873ThankReportMarch 3, 2023 at 5:18:52 AM
Answer added by
Ray
Can you get addicted to opioids if you follow doctor’s orders?
There is an enormous distinction between being physically dependent on opioids and being addicted to them! Some of the other answers seem to be unaware of this rather large difference. Dependence means that the patient feels somewhat ill (depending on initial dosing) when suddenly discontinuing or conducting a large change in dosage of a medication. All it means is that their body is used to functioning with a certain amount of the medication in it and has come to expect that level to be present at all times. What has to be done is to taper down instead of stopping suddenly and they’ll be fine. There are many other medications that are unsafe to discontinue abruptly, opioids aren’t even unsafe (in normally prescribed quantities), just unpleasant, unless large quantiles are being taken, well…
(more)
#2782599479ThankReportMarch 2, 2023 at 5:53:30 AM
Comment added by
Ray
It wouldn’t surprise me one bit that if Disney did anything even remotely similar that DeSantis would try to get some sort of legislation passed to limit the ability of corporations to transfer any major assets out of the state, maybe large taxes or some such.
#2782425013ThankReportMarch 2, 2023 at 3:07:26 AM
Answer added by
Ray
What does it mean when I can’t settle myself to go to sleep? I feel irritable and just want to binge-eat. What is this feeling and what causes it?
That sounds like it might be anxiety. That and depression are the first two things that come to mind when someone is irritable and doesn’t know why. That’s not a scientific finding, but it fits in quite well with what I’ve experienced and several of my acquaintances relate to me as being a common problem. One way to potentially differentiate between depression and anxiety is to try and nail down what you’re irritated about. Do you keep remembering things that have annoyed or irritated you in the past? Relive unpleasant experiences? Just feel agitated with a fast heartbeat even when you’re laying still? That would sound like anxiety to me. If none of those fit it might be more depressive. In either event, consult a counsellor or some sort and run it by them, see what they think. Sometimes jus…
(more)
#2782408808ThankReportMarch 2, 2023 at 2:51:23 AM
Comment added by
Ray
The various promised surprises will turn out to be only the continued gullibility of the MAGA right, a surprise only to themselves.
#2782319141ThankReportMarch 2, 2023 at 1:19:44 AM
Answer added by
Ray
My whole life, when someone explains something to me like maths or anything that requires concentrating, I just can’t focus even when I try to, and I also forget a lot, do I have ADHD or am I just exaggerating?
ADHD is much more than just problems paying attention, though that is one of the hallmarks of the disorder. If you also have problems with time, particularly having major problems keeping to a schedule at all, at times having a laser-like focus on something if you are very interested in it, at other times have a nearly impossible time just trying to talk to someone if you’re bored, no matter how hard you try, and if these symptoms are a major impediment to your functioning in day to day activities, then you might be ADHD. Most people have these symptoms from time to time, but having more than a certain number of them is when you start needed to look into it. Regardless of the previous paragraph, if you really feel that you might be ADHD, go to a doctor and get interviewed. For something like…
(more)
#2780116860ThankReportFebruary 28, 2023 at 11:06:23 PM
Answer added by
Ray
I got an IQ of 150 in the Arealme online test. Is it accurate and valid?
I played around with the test briefly, then took it. It’s not a bad one as far as online testing goes, it hits a number of different areas of reasoning pretty well. I wouldn’t be too excited about the actual number, though, if it’s accurate within 20 points I would be seriously surprised.
To have any real idea I’d have to know more about their scoring criteria. It’s probably fair to say you’re in the 120+ category from what saw, scored, and compared with other tests I’ve taken.
#2778700262ThankReportFebruary 28, 2023 at 7:38:08 AM
Answer added by
Ray
Can the long-term use of methylphenidate permanently flatten one's personality?
Can long-term use of methylphenidate flatten one’s personality? I can’t say no for absolutely sure, but I’ve used methylphenidate for years at a time and I’m familiar with many other people who have taken it for long periods of time, and flat personalities are just not an issue for these people.
If you heavily abuse it, it can change how your brain processes and feel pleasure over a long period of time, that is a known issue among addicts of almost any sort of amphetamine or amphetamine-like drug, but it would take a lot over a long time to have that happen.
#2776286671ThankReportFebruary 27, 2023 at 5:04:49 AM
Answer access set to ""Everyone"" by
Ray
Living with Adult ADHD
#2776286670ThankReportFebruary 27, 2023 at 5:04:49 AM
Answer added by
Ray
Can doctors tell I've tried to overdose? I'm 14 and took about 30 paracetamol pills back in October and have an appointment in April. I’m afraid they'll tell my parents.
Paracetamol overdose is a nasty way to die. If you didn’t die from taking that many, you rather likely have liver damage, and if they check liver functions they will not necessarily know the reason your liver isn’t up to full snuff, but they will know it’s not as healthy as it should be in a 14 year-old. If you have escaped liver damage you are fantastically lucky in that respect. Fatal levels of paracetamol typically start around 4,000 mg, which is typically 8 extra-strength tablets (500 mg each) and go up depending on body weight, health, prompt treatment and so on. It takes a day or two after the overdose to start showing symptoms of paracetamol poisoning, by which time it’s entirely too late to do anything about it. For about week or so after the onset of the symptoms, the person’s body…
(more)
#2776267957ThankReportFebruary 27, 2023 at 4:49:22 AM
Answer added by
Ray
I’m so sick of needing to do things 2-3 times because I keep forgetting simple basic things, despite my best efforts, because I have ADHD and thus mashed potatoes for brains. How do you not get down on yourself for that?
The way I avoid getting down on myself over my ADHD is very simple to state, but much harder to implement. Directly stated it’s “Accept yourself for who you are.” Much easier said than done. It’s take me years and years to get most of the way there and I still have a ways to go. You ought to start with realizing that your basic nature includes ADHD, it’s a part of who you are and one (among many) defining features. Coming to accept that and realize that you are not defective, just not typical, is the real start of coming to terms with it. Learning to work around the various issues you have the are ADHD-related are very important. There are many posts on this site that will give you a lot of leads on things to try, look them over and try them, don’t just look at them and tell yourself that it w…
(more)
#2771673122ThankReportFebruary 25, 2023 at 1:56:57 AM
Comment added by
Ray
I’m your basic garden-variety atheist who has respect for the philosophies promoted in the name of Jesus, though I don’t buy into the whole God/Messiah business. I find thi9s philosophy to be very enlightened. However I’m often disappointed by those most visible people who claim to be Christian, seemingly for their own advantage. I feel that too often people just say the words and don’t even try to live up to how they tell others to live.
I’m not really sure how to say the next part, this is the best I’ve come up with:
I feel like I need to say how much I deeply admire the way Jimmy Carter lives his faith. He has humbly walked the walk and serves as a excellent example of what a good Christian looks like. Regardless of what you may think of his political career, in my estimation the world is lucky to have had a man like him. May many others follow in his footsteps. The world would be a better place.
#2761144150ThankReportFebruary 20, 2023 at 5:59:47 AM
Comment added by
Ray
I’m not so sure he thought of himself as the smartest, I just think that being an engineer he was used to micro-managing everything that needed doing on his watch, and that’s a problem. The leader of any country has to be good at delegating the work that needs to be done.
#2761082425ThankReportFebruary 20, 2023 at 5:10:05 AM
Comment added by
Ray
The total price of the installation of those braking systems would have been about 3 billion, nationwide. The estimated (so far) cost of cleaning up the current wreck is about 5 billion. Like way too many cost-cutting measures, this one turned out to be terribly myopic.
I’m sorry I can’t come up with my references on the money amounts, I didn’t save them after I read the article.
#2760339252ThankReportFebruary 19, 2023 at 7:15:58 PM
Comment deleted by
Ray
#2758017625ThankReportFebruary 18, 2023 at 3:36:44 PM
Answer added by
Ray
Did you ever adopt a shelter pet that nobody else wanted?
Yes. My fiancé and I adopted this little straggly white cat. She was sweet as she could be, but she seemed to be a bit mentally damaged. We knew were were getting into something as soon as we saw she was blue-eyed long-hair white something-or-the-other. She was deaf. Since she was so white and had those huge blue eyes we named her Ice. She turned out to be a really sweet cat. She would meow, but it was this strange staccato at-at-at type sound. She also shed like a snow storm but we quickly discovered that she actually liked vacuum cleaners. She couldn’t hear the roar, all she know was that it was warm and purred. So we promptly starting using the furniture brush on her, she loved that. The other cat just watched in complete horror, and from a safe distance. The other cat, a regular domestic…
(more)
#2756709429ThankReportFebruary 17, 2023 at 11:45:45 PM
Answer added by
Ray
What did your family think when you started your ADHD medication? Positives/negatives?
My family was very pleased that something was available to help. I think they were getting close to the end of their mental rope. I just now asked my mom about any negatives, and all she said was that they were so thankful for the positives that she doesn’t remember any negatives at all. My parents took a short break (knowing me probably about 15 minutes) and then resumed chasing me down and keeping me out of stuff, though at a lesser pace. Personally, I don’t remember any negatives either. From my viewpoint there wasn’t that much of a change. I was, and still am, remarkably lacking in self-awareness. Even today I frequently don’t know if I remembered my ADHD medications or not without looking, unless I’m trying to do something that takes sustained concentration of any sort, then it becomes…
(more)
#2756660948ThankReportFebruary 17, 2023 at 11:08:01 PM
Answer added by
Ray
What are your best techniques to do stuff with ADHD (do the dishes, clean my room, do my homework)?
I have to break down tasks to a ridiculous degree, then I use notes and alarms to do various tasks and sub-tasks. When it comes to dishes I set them to soak. After a time that I determine by how dirty they are and the alarm that I set goes off I come back and wash them or clean them a little and put them in the dishwasher, as needed.
I break room cleaning down, usually by surface or task. It might be clean off the desk, or get all the clothes off the floor and in a basket. I use notes and lists, and check items off as I do them so I have a better chance of getting things done. I also use an app to help me keep track of routine chores and appointments and such.
#2756237825ThankReportFebruary 17, 2023 at 6:38:00 PM
Comment added by
Ray
I call BS on “prioritise breathing”. I’m an asthma patient with reduced lung capacity and I can breathe just fine through a N-95 mask, and cloth masks (the kind that just protect others) is easy-peasy. I usually wear a N-95 plus a nice-looking cloth mask over it to increase the levels of filtering, if I catch Covid I likely wouldn’t survive.
You claim that viruses are smaller than the holes in a mask and therefore they do no good. Well, since you’ve made that claim I’ve got news for you, air molecules are 10s of thousands of times smaller than a virus, if you maintain that a virus cannot be stopped by a mask, then surely air wouldn’t be stopped?
Anyway, viruses don’t spread by themselves, they cling to or are embedded in small (and larger) droplets that will stay suspended in the air for some minutes after a person sheds them.
The Dunning-Kreuger is strong in this one.
#2753992784ThankReportFebruary 16, 2023 at 7:14:47 PM
Answer added by
Ray
Does poor sleep quality amplify the effects of attention deficit hyperactivity disorder?
I have definitely found that to be so.
If I don’t get a full night’s sleep, even just an hour or two short, I can tell the next day, I’m much more scattered. If that goes on for a few days and I get significantly short on sleep, I’m very much not myself, extremely fragmented, forgetful and disorganized, even when taking my medication.
If I want to be at full potential I have to be well slept, a decent workout, decently fed and medicated too.
#2752910795ThankReportFebruary 16, 2023 at 8:57:44 AM
Answer access set to ""Everyone"" by
Ray
Living with Adult ADHD
#2752910793ThankReportFebruary 16, 2023 at 8:57:44 AM
Answer added by
Ray
Are you pro-registration (Iron Man) or against registration (Captain America)?
I am very much team Captain America. We’ve learned time and time again that having a specific register for some sorts of people but not others never turns out well for the people registered. Even benign registries can be abused.
For starters, consider Hitler and what he did with the registry of Jews and other sub-groups.
On a lesser scale, think about what happened in the United States with those of Japanese descent in WWII.
Which, by the way, is precisely why gun owners don’t want weapon registries. The original intent might be benign, for insurance or some similar purpose, but once someone else has the list all manner of unintended issues could arise.
Putting people on a list defined by characteristics just doesn’t seem to turn out well no matter how good the original intent.
#2752558977ThankReportFebruary 16, 2023 at 4:59:57 AM
Answer added by
Ray
Why do people with ADHD not think that if they do something, they might regret doing it?
Once you understand a little about ADHD it’s a fairly easy answer. ADHD is a problem with the executive function of the brain. The executive function oversees everything else, it’s like a governor. The issue comes in when you can think and formulate ideas, thoughts, words to speak, actions to perform, before you have a chance to mentally review them. Then you might continue on ahead with whatever came to mind, and then it occurs to you that it might not have been such a good idea if it even crosses your mind. The executive rarely reviews actions that have already been taken so it might not even hit you that you just did something unwise. So in effect the part that cautions you that maybe you shouldn’t say something, or shouldn’t do something, is slower than your ability to speak or act, and t…
(more)
#2751615371ThankReportFebruary 15, 2023 at 6:57:42 PM
Answer added by
Ray
Should there be no law against driving without a seatbelt? I think it’s dangerous and unwise to do so, but nothing worthy of Police pulling over to find an excuse to extort people by giving tickets for, unless they don’t put a seatbelt on a child.
While I would more naturally prefer that there be no law against not wearing a seatbelt, the reality is that people without seatbelts can become missiles when in a collision and frequently end up ejected from the vehicle, often injuring someone else on the way out or hitting another nearby vehicle and involving them in the accident. I used to be firmly against the seatbelt law. Not the idea of seatbelts, but a law requiring them. Then I was in a vehicle that had to brake really hard very suddenly and I become that missile myself. I wasn’t severely injured because I was in the back seat, but I was still thrown through and over the front seat (completely wrecking it) and against the top of the dashboard and windshield. I was very lucky I wasn’t more injured, just a pulled neck and bruising wh…
(more)
#2739180910ThankReportFebruary 10, 2023 at 3:45:01 AM
Answer added by
Ray
How long does it take to get an ADHD diagnosis after getting a prescription for Adderall?
That sounds entirely backwards, normally the question would be “how long does it take to get adderall after getting an ADHD diagnosis”?
Adderall should not be prescribed for someone without ADHD unless it is part of a Psychiatrist’s diagnostic process and is supervised by said doctor.
I have heard of 1-week trial prescriptions to see if it helps, in that case you should know within 3 or 4 doses if it helps or not. Usually the effects are pronounced for someone who has never been treated for ADHD before.
#2739147660ThankReportFebruary 10, 2023 at 3:18:36 AM
Answer added by
Ray
What is the optimal testosterone level in males, and what would make it lower than normal?
Hormones, both male and female types, are found in everyone. What we learned in high-school biology is just the most basic survey of what hormones are and do in the body. The subject turned out to be far more complex that I had originally thought. I went through proper testing for testosterone levels a few years ago because I had a number of issues that the advertisements your see on TV and in print and especially online listed as possibly being causes by “low-T”. After an impressive number of vials of blood were drawn and tested and I discussed my findings at length with my Endocrinologist, I discovered that there is no one proper level or even range for testosterone like there is for thyroxin or insulin. It entirely depends on the relationships to a number of other hormones, including one…
(more)
#2739141617ThankReportFebruary 10, 2023 at 3:12:54 AM
Answer added by
Ray
