Link,Text,profile_conf
https://www.quora.com/profile/Ruby-Bahadur-Basnyat/log,not changed,not changed
https://www.quora.com/profile/Andre-Lyew/log,not changed,not changed
https://www.quora.com/profile/Brittany-Mathis-3/log,not changed,not changed
https://www.quora.com/profile/Alice-Roberts-9/log,not changed,not changed
https://www.quora.com/profile/Dolly-London-English-Woman-in-America/log,not changed,not changed
https://www.quora.com/profile/Sara-Akins/log,not changed,not changed
https://www.quora.com/profile/Aubrey-Gamboa/log,not changed,not changed
https://www.quora.com/profile/Kris-Leigh-16/log,"1
Try Quora+
Add question
Kris Leigh
0 followers
0 following
Follow
Notify me
Ask
Profile
0 Answers
0 Questions
0 Posts
0 Followers
Following
Edits
Activity
Edits
User name edited by
Kris Leigh
Kris Leigh
Kristen SchneiderKris Leigh
#1365084770ThankReportFebruary 9, 2021 at 4:29:28 AM
Credentials & Highlights
More
Joined October 2015
Kris
has not filled out their profile.
Knows about
Dating and Relationships",changed
https://www.quora.com/profile/Ann-Oravetz/log,not changed,not changed
https://www.quora.com/profile/Andrew-Gillard-3/log,not changed,not changed
https://www.quora.com/profile/Michelle-Wagner-16/log,not changed,not changed
https://www.quora.com/profile/Barbara-Silverberg/log,not changed,not changed
https://www.quora.com/profile/Ahmad-Bari-1/log,not changed,not changed
https://www.quora.com/profile/Angela-Amerson-2/log,not changed,not changed
https://www.quora.com/profile/Von-Coves/log,not changed,not changed
https://www.quora.com/profile/Dawn-A-Barbey/log,not changed,not changed
https://www.quora.com/profile/Michele-Anderson-11/log,not changed,not changed
https://www.quora.com/profile/Elliott-Fink-2/log,not changed,not changed
https://www.quora.com/profile/Mette-Holtegaard/log,not changed,not changed
https://www.quora.com/profile/Khrystyna-Zahoriy/log,not changed,not changed
https://www.quora.com/profile/Kimberly-Keighron/log,not changed,not changed
https://www.quora.com/profile/Sumaiya-Zaman-2/log,"1
Try Quora+
Add question
Sumaiya Zaman
Forever learning.
0 followers
0 following
Follow
Notify me
Ask
Muslimah.
Forever fascinated by the Universe.
Animal lover.
Always curious.
MBTI: INFP
Profile
3 Answers
2 Questions
0 Posts
0 Followers
Following
Edits
Activity
Edits
Comment added by
Sumaiya Zaman
Sure thing, spam account. How about you bathe in the piss of your cow god instead.
#3888641299ThankReportAugust 30, 2024 at 12:52:08 PM
Comment added by
Sumaiya Zaman
I'm pretty sure this anonymous muslim is just an undercover hindutva guy idealising BJP and their unjust culling of muslim minorities in India. India have been nothing but absolute shit head. They spread rumors regarding Bangladesh, they spread rumors about homes of muslim cricketers that were burned and made it seem like it was hindu household, just to paint a wrong picture in media and many more. And I can vouch that the “rape muslim women and make India Hindu again” is a BJP punchline, not muslim, but the punchline of hindu extremists. I have no respect for them, and just a few days back they opened a dam in the middle of the night without prior notice and flooded many district in Bangladesh, and many people died, hindu and muslims boths. Where is their humanity now? Domestic violence is something requiring attention despite all religions, and this guy is nothing but spewing bullshit besides bathing in it.
#3888638026ThankReportAugust 30, 2024 at 12:50:55 PM
Comment added by
Sumaiya Zaman
Dude, in what world XD your personal experience does not total the whole tall woman demographic. In fact, it is you all “short queens” who are after the tail of tall women, as is evident from all these answers: “size of a man” “The Hulk” psst grow up (pun intended) you guys sound so immature trying to fit in your demographic in these answers. And you sound like a “pick me” by creating divides based on your imaginary feuds with tall women. We don’t really give a damn.
#2567496399ThankReportNovember 26, 2022 at 12:28:43 PM
Answer deleted by
Sumaiya Zaman
#2454812855ThankReportOctober 5, 2022 at 5:35:04 PM
Topic added to question by
Sumaiya Zaman
Which country is the best for jobs after completing an MBBS from Bangladesh? What is the procedure?
International Students
#877115689ThankReportOctober 20, 2019 at 3:00:09 PM
Topic added to question by
Sumaiya Zaman
Which country is the best for jobs after completing an MBBS from Bangladesh? What is the procedure?
Higher Education In Bangladesh
#877115214ThankReportOctober 20, 2019 at 2:59:34 PM
Question added by
Sumaiya Zaman
Which country is the best for jobs after completing MBBS from Bangladesh? What is the procedure?
#877115056ThankReportOctober 20, 2019 at 2:59:22 PM
User name edited by
Sumaiya Zaman
Sumaiya Zaman
Sayda EiliyaSumaiya Zaman
#833077370ThankReportSeptember 9, 2019 at 6:46:20 PM
Topic added to question by
Sumaiya Zaman
How do I get into NUS for medicine/dentistry with A levels?
Medicine (college major)
#833058405ThankReportSeptember 9, 2019 at 6:27:34 PM
Topic added to question by
Sumaiya Zaman
How do I get into NUS for medicine/dentistry with A levels?
GCE A Levels
#833058404ThankReportSeptember 9, 2019 at 6:27:34 PM
Topic added to question by
Sumaiya Zaman
How do I get into NUS for medicine/dentistry with A levels?
Dentists
#833058403ThankReportSeptember 9, 2019 at 6:27:34 PM
Topic added to question by
Sumaiya Zaman
How do I get into NUS for medicine/dentistry with A levels?
Higher Education
#833058402ThankReportSeptember 9, 2019 at 6:27:34 PM
Topic added to question by
Sumaiya Zaman
How do I get into NUS for medicine/dentistry with A levels?
Medical School
#833058401ThankReportSeptember 9, 2019 at 6:27:34 PM
Topic added to question by
Sumaiya Zaman
How do I get into NUS for medicine/dentistry with A levels?
Singapore
#833058400ThankReportSeptember 9, 2019 at 6:27:34 PM
Topic added to question by
Sumaiya Zaman
How do I get into NUS for medicine/dentistry with A levels?
Medicine and Healthcare
#833058398ThankReportSeptember 9, 2019 at 6:27:34 PM
Question added by
Sumaiya Zaman
How do I get into NUS Medicine/dentistry with A levels?
#833057860ThankReportSeptember 9, 2019 at 6:26:58 PM
Comment added by
Sumaiya Zaman
Congratulated and appreciated your planning
#513117417ThankReportSeptember 29, 2018 at 7:08:01 PM
Answer added by
Sumaiya Zaman
Given
1000
x
=
1000
1000
, what is
x
x
?
It would be 1. Just divide the expressions on either side of the equal-to sign by 1000, and you get x = 1
#288334438ThankReportAugust 6, 2017 at 7:36:38 PM
Answer added by
Sumaiya Zaman
What is 2+2+2+2+2+2+2+2+2+2+2+2×0+2?
Of course 7! What a silly question.
#288333576ThankReportAugust 6, 2017 at 7:33:28 PM
Answer added by
Sumaiya Zaman
I feel like a waste of space. I’m 18 years old and life feels like it's passing by. I can't achieve anything. I want to die soon. I’m depressed, but I can't tell anyone. They think I'm looking for attention and I should get over it. What should I do?
What helped me during those bleak, hazy days when dying felt like the easy way out was knowledge. Not the text book knowledge that comes with truckload of stress. I’m talking about the out of syllabus ones. I watched Youtube videos like the ones from khan academy, veritaseum, ted-ed and button poetry. They were my lullaby, they told me of places my thought didn’t yet wander to. And it was vivifying, for me. You don’t exactly have to abandon your computer, you could simply use it for something new, something better. Plus-point, you could watch those videos indoors. I also try to uplift others, like I’m doing now. In turn, it uplifts me, as if I was consoling myself all along. Through that, you’ll discover the hidden optimism in you, which will surprise you in a good way. These are two simple rec…
(more)
#194931260ThankReportDecember 16, 2016 at 10:37:09 AM
Credentials & Highlights
More
Lives in Bangladesh
2.3K content views14 this month
Knows Bengali
Joined November 2015
Knows about
Mathematics
1 answer
Chemistry
1 answer
Psychology
Physics
Biology
View more",changed
https://www.quora.com/profile/Popa-Anastasia/log,not changed,not changed
https://www.quora.com/profile/Salah-Kash/log,not changed,not changed
https://www.quora.com/profile/Kara-David/log,not changed,not changed
https://www.quora.com/profile/Elise-Henkel/log,not changed,not changed
https://www.quora.com/profile/Cathy-Gomez-1/log,not changed,not changed
https://www.quora.com/profile/George-Wink/log,not changed,not changed
https://www.quora.com/profile/Sharon-Steele-3/log,not changed,not changed
https://www.quora.com/profile/Will-King-28/log,not changed,not changed
https://www.quora.com/profile/Hari-Prasad-578/log,not changed,not changed
https://www.quora.com/profile/Etan-Markowitz/log,not changed,not changed
https://www.quora.com/profile/Erin-Rubey/log,not changed,not changed
https://www.quora.com/profile/Elena-Gaibovich/log,not changed,not changed
https://www.quora.com/profile/Abigail-Kintanar/log,not changed,not changed
https://www.quora.com/profile/Alva-Daly/log,not changed,not changed
https://www.quora.com/profile/Elvin-Woods/log,not changed,not changed
https://www.quora.com/profile/Adnan-Salim-3/log,not changed,not changed
https://www.quora.com/profile/Joy-Evon/log,not changed,not changed
https://www.quora.com/profile/Erin-McNabb/log,not changed,not changed
https://www.quora.com/profile/Samantha-Alleph/log,"1
Try Quora+
Add question
Samantha Alleph
0 followers
0 following
Follow
Notify me
Ask
Profile
0 Answers
0 Questions
0 Posts
0 Followers
Following
Edits
Activity
Edits
Answer deleted by
Samantha Alleph
#968239069ThankReportJanuary 20, 2020 at 6:43:02 AM
User name edited by
Samantha Alleph
Samantha Alleph
Shela ToozSamantha Alleph
#968238612ThankReportJanuary 20, 2020 at 6:42:15 AM
User name edited by
Samantha Alleph
Samantha Alleph
Samantha AllenShela Tooz
#968238364ThankReportJanuary 20, 2020 at 6:41:46 AM
Answer added by
Samantha Alleph
My ex seems like she is happy without me. What do I need to do?
The author deleted this answer.
#968238155ThankReportJanuary 20, 2020 at 6:41:23 AM
Credentials & Highlights
More
Studied at Oswego High School
Lives in Syracuse, NY
Joined November 2015",changed
https://www.quora.com/profile/Nicole-Van-Dermay/log,not changed,not changed
https://www.quora.com/profile/Jasmine-Leigh-2/log,not changed,not changed
https://www.quora.com/profile/U-riel-Xenox/log,not changed,not changed
https://www.quora.com/profile/Krystal-Snow-2/log,not changed,not changed
https://www.quora.com/profile/Olyvia-Jones/log,not changed,not changed
https://www.quora.com/profile/Marina-Magalhães-da-Cunha/log,not changed,not changed
https://www.quora.com/profile/Joseph-Dixon-5/log,not changed,not changed
https://www.quora.com/profile/Emma-44-Uk/log,"1
Try Quora+
Add question
Emma 44 Uk
9 followers
9 following
Follow
Notify me
Ask
Profile
8 Answers
2 Questions
2 Posts
9 Followers
Following
Edits
Activity
Edits
Answer added by
Emma 44 Uk
How can you forgive an ex partner for dating your close friend for 3 years after you divorced? They did not work out and now my ex partner wants to consider remarriage. How can I let go of the resentment and anger? Should I?
They have crossed the line and Carried on up the hill! They have both used up all your trust in relationships and friendships, leave both of them to rot and find new people or enjoy your own self like you've had too. They will have damaged your trust in everything you ever knew. Why bother they will do it again as they know NO boundaries!
#3462746732ThankReportFebruary 16, 2024 at 2:14:37 PM
Answer added by
Emma 44 Uk
Why do British people call the bathroom a loo? Is that what they still use or are there other names?
It's the bog to alot of people 😂
#3189594866ThankReportOctober 4, 2023 at 8:55:38 PM
Post added by
Emma 44 Uk
Thank you Sam, looks we got a lot in common 🫵🏻 I am 25 and I feel tired all the time. What should I do?
https://www.quora.com/profile/Ahmed-Aden-26/Thank-you-Sam-looks-we-got-a-lot-in-common-https-www-quora-com-I-am-25-and-I-feel-tired-all-the-time-What-should
#3127110107ThankReportSeptember 1, 2023 at 9:30:49 PM
Comment added by
Emma 44 Uk
He needs banning on any flights!! The lads a nightmare! 😂
#3118758340ThankReportAugust 28, 2023 at 2:09:38 PM
Comment added by
Emma 44 Uk
The mother was also in on this and the lover mmf. Shes walking around now with a new ID. WTF !!! They sat by the eldest childs hospital bed untill he died! And shes waltzing around i fucking hate the English justice system!
#2781934049ThankReportMarch 1, 2023 at 8:22:38 PM
Answer added by
Emma 44 Uk
What do you call a beer from the United States in the United Kingdom?
Budweiser
#2764465323ThankReportFebruary 21, 2023 at 5:42:01 PM
Answer added by
Emma 44 Uk
What is a strictly British slang way to say ""I failed""?
Ive fuked it
#2764463017ThankReportFebruary 21, 2023 at 5:40:29 PM
Answer added by
Emma 44 Uk
When and why did people in certain regions of the UK start to insert an ""r"" sound into words which do not contain the letter (examples: ""barth"" for bath; ""glarss"" for glass, and many more)?
Definitely tryin to act like a posh git.. i tried it with halrf parst one.with a brummie accent sounded a right twat
#2736908487ThankReportFebruary 9, 2023 at 3:34:00 AM
Answer added by
Emma 44 Uk
How do I say “have a great day” in British slang?
Nobody would say that in Britain, were a miserable bunch of sods and couldn't give a toss what kind of day you have as ours is most likey a shitty day
#2736900465ThankReportFebruary 9, 2023 at 3:27:37 AM
Comment added by
Emma 44 Uk
Schizophrenic???? Was she? She was nice to her other kids i saw the footage they were both a pair of evil bastards …..mental illness my arse! Are you actually comparing her to schizophrenic people cause i knew two people with that and they didnt beat abuse and kill anyone!!! Im sure your daughter wouldnt wanna be put in that bastards category either!
#2736877261ThankReportFebruary 9, 2023 at 3:07:50 AM
Answer added by
Emma 44 Uk
What are some slang words for food in the UK or Ireland?
Uk..Grubb, nosh
#2718676077ThankReportFebruary 1, 2023 at 2:05:29 AM
Comment added by
Emma 44 Uk
In a relationship it means your dumped
#2699725777ThankReportJanuary 23, 2023 at 7:02:02 PM
Answer added by
Emma 44 Uk
What does ""clapped"" mean in British slang?
Ugly.
#2699723083ThankReportJanuary 23, 2023 at 7:00:35 PM
Comment added by
Emma 44 Uk
Theres nothing to hang on for hes abusive, controlling and not a nice person to me anyway.
#2372269037ThankReportAugust 30, 2022 at 6:02:14 AM
Comment added by
Emma 44 Uk
Im going to look into grey http://rock….is (http://rock….is) it to hit him with?
#2372259643ThankReportAugust 30, 2022 at 5:55:58 AM
Comment added by
Emma 44 Uk
Its a 3 hour drive just there…lol
#2372256726ThankReportAugust 30, 2022 at 5:53:43 AM
Comment added by
Emma 44 Uk
Im not jealous its just that i took my kids away on holiday for the first time in 4 years on our own, this is a 3 hour journey from our town, and he drove there for a day trip… same as other random places, just didn't seem normal to me. not when he goes to a different beach thats closer, thanks for replying
#2372248708ThankReportAugust 30, 2022 at 5:48:24 AM
Comment added by
Emma 44 Uk
Thankyou for all the comments its good to see other people's views
#2369188603ThankReportAugust 28, 2022 at 9:06:56 PM
Post added by
Emma 44 Uk
My ex narc has a new supply of 12 weeks, shes in the shower naked with my 8yr old daughter im fuming and hes saying im disgusting for questioning it. We are both aware of the dangers and hes acting like its normal, im trying to make new memories with my kids after 19yrs with this man, everytime i go somewhere new with them he finds out from the kids and he goes there a week later now hes taking his new supply and my kids to the same places i take my kids what is he doing? I think its really weird hes going to all my new places, am i over reacting or being paranoid. And why is she going along with it?
#2368871655ThankReportAugust 28, 2022 at 5:49:53 PM
Question added by
Emma 44 Uk
Im trying to build new memories with my kids in new places, now my ex is going to the same places too with his new supply and my kids, this is on two seperate places that he never knew about, what is he doing it for?
#2368859520ThankReportAugust 28, 2022 at 5:42:46 PM
Question added by
Emma 44 Uk
Im trying to build new memories with my kids in new places, now my ex is going to the same places too?
#2368848930ThankReportAugust 28, 2022 at 5:35:53 PM
Comment added by
Emma 44 Uk
Why are u keepin it all hush hush , the oy reason is ur paedophiles, u need shooting
#2065932052ThankReportMarch 31, 2022 at 4:18:11 PM
Comment added by
Emma 44 Uk
Just why would u steal of a kid , the fact your even asking shows what a prick you are
#1987268916ThankReportFebruary 19, 2022 at 4:10:35 PM
Answer deleted by
Emma 44 Uk
#1923256556ThankReportJanuary 17, 2022 at 4:42:04 AM
Comment added by
Emma 44 Uk
I will be telling my boys this story. What a man 💜
#1923249071ThankReportJanuary 17, 2022 at 4:34:07 AM
Comment added by
Emma 44 Uk
U have no adults to talk to , you need to ring childline or social services, maybe a teacher . U could write a note and hand it to ur teacher at the end of class they should be able to help you . Dont run away they will only take u back and its too cold on the streets, u could report it all to the police they can get u emergency shelter, till something else can be sorted then again childrens homes are they just as bad at bein at home ??? I dont know that either, sorry for the mess ur in, be careful ,
#1916433758ThankReportJanuary 13, 2022 at 1:17:41 PM
Comment added by
Emma 44 Uk
Shes a child, maybe u can show her how to live clean and how to be a good mother, she obviously hasnt had much influence from anyone around her has she? What do u want her to do? Maybe u could set some low boundaries, as she is hormonal and being pregnant is draining physically and emotionally, be kind to her it will be hard but put urself in her shoes shes got nothing no stability ur her only hope so be nice and show her kindness ,
#1907332752ThankReportJanuary 8, 2022 at 1:23:46 PM
Answer added by
Emma 44 Uk
I caught my girlfriend cheating on me with my older brother. I walked out and refused to respond to my apologizing brother and girlfriend. I feel betrayed. What do I do?
The author deleted this answer.
#1899239949ThankReportJanuary 4, 2022 at 11:04:58 PM
Comment added by
Emma 44 Uk
Look but dont touch my friend, can u imagine the shit storm that would come from crossing that line?? Anyway the fruits always seems better when forbidden… it never is just not worth the 10 minute fumble,
#1899231459ThankReportJanuary 4, 2022 at 10:57:19 PM
User name edited by
Emma 44 Uk
Emma 44 Uk
Emma Newbold44 Uk
#1899161528ThankReportJanuary 4, 2022 at 10:03:13 PM
Credentials & Highlights
More
Studied at The United KingdomGraduated 1998
Lives in .uk1977–present
905 content views15 this month
Active in 1 Space
Joined November 2015
Spaces
Moments in Your Life
Contributor
Knows about
.uk (TLD)
The United Kingdom",changed
https://www.quora.com/profile/Sally-Weedon/log,not changed,not changed
https://www.quora.com/profile/Carolyn-Hawkins-2/log,not changed,not changed
https://www.quora.com/profile/Sajith-Madathil/log,not changed,not changed
https://www.quora.com/profile/Buje-Galbadrakh/log,not changed,not changed
https://www.quora.com/profile/Michelle-Noice/log,not changed,not changed
https://www.quora.com/profile/Artemis-Lo/log,not changed,not changed
https://www.quora.com/profile/Minar-Gustafson-Sandi/log,not changed,not changed
https://www.quora.com/profile/Louisa-Neetenbeek/log,not changed,not changed
https://www.quora.com/profile/Kyle-Sorensen-1/log,not changed,not changed
https://www.quora.com/profile/Naomi-Anderson-7/log,"1
Try Quora+
Add question
Naomi Anderson
7 followers
8 following
Follow
Notify me
Ask
Profile
4 Answers
0 Questions
0 Posts
7 Followers
Following
Edits
Activity
Edits
Comment added by
Naomi Anderson
Looks very mathematical. Like and empty equation ready to plug and reduce.
#1509876496ThankReportJune 5, 2021 at 4:19:47 PM
Comment added by
Naomi Anderson
I think you look lovely. Don’t worry about what other people think. Who has time for that. If you are happy with the outcome that is really what matters.
I know you know this. It not racist. People will complain just to complain. You have nothing to do with their problems. Live your life and free yourself from what society tells you.
💜
#1217208549ThankReportSeptember 25, 2020 at 4:59:35 AM
Answer added by
Naomi Anderson
Should a parent watch over their 8-year-old child whilst bathing if the child keeps coming out of the bath covered in soap? What if the kid feels embarrassed about the parent seeing their privates?
Depends. My daughter is 8 years old and just completed a mile stone of taking a shower solo. I told her her that it’s time to see if she could successfully shower without assistance. It went well. She was concerned she might not have rinsed a 100% but that’s okay. She is learning and will get better over time with verbal reminders. She does like me to wash her back but today I told her to do her best. Ask your 8 year old if he/she would like help. If they answer no, respect that boundary. Verbally remind them what to wash and rinse well. If there is soap or conditioner in the hair that is obviously hard to hide, have the child get back in there and rinse A second time. It’s inconvenient for them to do so especially when they want to do something else. To be honest…If I had not rinsed well en…
(more)
#1161467598ThankReportAugust 1, 2020 at 10:49:57 PM
User status changed by Quora Moderation
Naomi Anderson
Quora Moderation restored
Naomi Anderson
's privileges on Quora
#1022703454ReportMarch 21, 2020 at 5:56:07 AM
User name edited by
Naomi Anderson
Naomi Anderson
NaomiNaomi Anderson
#1022582936ThankReportMarch 21, 2020 at 1:43:18 AM
User status changed by Quora Moderation
Naomi Anderson
Quora Moderation blocked
Naomi Anderson
from editing on Quora
#980784022ReportFebruary 2, 2020 at 5:22:12 AM
Answer added by
Naomi Anderson
What is the generation for 2003?
Generation Z…have not heard the nickname given to them yet. They are still babies pretty much.
#980573584ThankReportFebruary 1, 2020 at 10:58:28 PM
User name edited by
Naomi Anderson
Naomi Anderson
Naomi AndersonNaomi
#854246025ThankReportSeptember 30, 2019 at 2:03:22 AM
Topic added to question by
Naomi Anderson
What was your Blockbuster replaced with?
The Worst Thing
#854208272ThankReportSeptember 30, 2019 at 1:02:50 AM
Topic removed from question by
Naomi Anderson
What was your Blockbuster replaced with?
Blockbuster (company)
#854208270ThankReportSeptember 30, 2019 at 1:02:50 AM
Topic removed from question by
Naomi Anderson
What was your Blockbuster replaced with?
Survey Question
#854208269ThankReportSeptember 30, 2019 at 1:02:50 AM
Answer added by
Naomi Anderson
What is a 3db loss?
-3 dB or 3dB loss is known as half power. These are widely used in common filters (Butterworth) to filter out unwanted noise at certain frequencies.
#730741285ThankReportJune 8, 2019 at 11:35:11 PM
Answer added by
Naomi Anderson
The generation of people who went to blockbuster and RadioShack, what was it like?
My answer comes in the form of Blockbuster goer perspective. I have been to a RadioShack back in the day. Like childhood days mostly for my brother, who loved building and racing rc cars. I remember going to Blockbuster as a teenager and young adult. You knew it was the weekend cause I would get to pick movies that I could not see in the theater. It was great because that meant pizza night too! You would go hoping you got a copy of the movie you wanted. Newest movies released would be sitting 20–30 copies thick. I remember when it was like 10 copies of the latest and greatest. It was great browsing movies in real life. You happened upon movies you forgot about, or movies you loved a kid. You call to your significant other to tell them all about it hoping they will want to watch it with you.…
(more)
#638546806ThankReportMarch 14, 2019 at 2:14:04 AM
Comment added by
Naomi Anderson
My daughter does the same. She says to me and my husband, I miss you. This happens all the time. He could run an errand and be gone for 10 min. As soon as he walks through the door she behaves as if he had been gone for days. She says I love you all the time too. By ‘all the time’ I do mean like every couple of hours. She needs constant reassurance.
For example: My husband works 12 hours 3–4 days a week. While he is gone this is our typical conversation.
4 year old: Daddy’s at work today?
Me: Yes, he is working today?
4 year old: He is coming home?
Me: Yes, after work he is coming home?
4 year old: I miss him.
Me: I know you miss, but he is going to come home.
An hour or two later this conversation will be repeated throughout the day.
Then dad walks through the door.
4 year old: Daaaaaaaaaddy! I missed you! You were at work today? I love you!
I think Mr. Flom said it. My daughter needs constant reassurance about where dad happens to be at the moment. She is very much a daddy’s girls and a mother hen. Mother hens need to know where everyone is at that very moment.
As annoying as this might be right now just amuse her with you answer. No one is getting hurt. You are strengthening your bond and relationship with her. Its beautiful!
#164202299ThankReportAugust 5, 2016 at 6:09:13 PM
Credentials & Highlights
More
Flight Test Engineer
6.4K content views127 this month
Active in 1 Space
Joined November 2015
Spaces
Naomi Anderson's Posts
Admin
Knows about
Business Management",changed
https://www.quora.com/profile/Surbhi-Singal/log,not changed,not changed
