Product Name,Product Link,Product Price,Product Category,Image & Anchor Links,Full Description,Sale Off Price,Left Eye Text,Right Eye Text
MF Lipfinity Essential - 350 Brown,https://adasat.online/kw-en/product-details/accessories/lipstick/max-factor8/mf-lipfinity-essential---350-brown,5.75,Lipstick- Max Factor,https://cdn.adasat.online/product/product11693392245.jpg,"GENERAL INFO:
Local Delivery within 48 working hours
Cash on delivery service cost 1 KD
Working hours: 10:00 AM - 7:00 PM Kuwait Time
Customer service 00965 22282990
Delivery to: (Sabah Al Ahmad, Al Wafra, Umm Al Hayman, Al Khairan, South Abdullah Al Mubarak, West Abdullah Al Mubarak, Ahmadi) is Saturday, Monday, Wednesday Only",,,
MF Lipfinity CLR335 Just N Love Restage,https://adasat.online/kw-en/product-details/accessories/lipstick/max-factor8/mf-lipfinity-clr335-just-n-love-restage,5.75,Lipstick- Max Factor,"https://cdn.adasat.online/product/additional/product21693392171.jpg, https://cdn.adasat.online/product/product11693392171.jpg, https://cdn.adasat.online/product/additional/product21693392171.jpg, https://cdn.adasat.online/product/product11693392171.jpg","GENERAL INFO:
Local Delivery within 48 working hours
Cash on delivery service cost 1 KD
Working hours: 10:00 AM - 7:00 PM Kuwait Time
Customer service 00965 22282990
Delivery to: (Sabah Al Ahmad, Al Wafra, Umm Al Hayman, Al Khairan, South Abdullah Al Mubarak, West Abdullah Al Mubarak, Ahmadi) is Saturday, Monday, Wednesday Only",,Error,Error
SMALL EYESHADOW BRUSH RMUB14,https://adasat.online/kw-en/product-details/accessories/brushes/kiss5/rk-small-eyeshadow-brush,2.0,Brushes- Kiss,https://cdn.adasat.online/product/product11690188756.jpg,"GENERAL DESCRIPTION
GENERAL INFO:
RK SMALL EYESHADOW BRUSH
Local Delivery within 48 working hours
Cash on delivery service cost 1 KD
Working hours: 10:00 AM - 7:00 PM Kuwait Time
Customer service 00965 22282990
Delivery to: (Sabah Al Ahmad, Al Wafra, Umm Al Hayman, Al Khairan, South Abdullah Al Mubarak, West Abdullah Al Mubarak, Ahmadi) is Saturday, Monday, Wednesday Only",,,
RK LARGE EYESHADOW BRUSH,https://adasat.online/kw-en/product-details/accessories/brushes/kiss5/rk-large-eyeshadow-brush,2.4,Brushes- Kiss,https://cdn.adasat.online/product/product11690188670.jpg,"GENERAL DESCRIPTION
GENERAL INFO:
RK LARGE EYESHADOW BRUSH
Local Delivery within 48 working hours
Cash on delivery service cost 1 KD
Working hours: 10:00 AM - 7:00 PM Kuwait Time
Customer service 00965 22282990
Delivery to: (Sabah Al Ahmad, Al Wafra, Umm Al Hayman, Al Khairan, South Abdullah Al Mubarak, West Abdullah Al Mubarak, Ahmadi) is Saturday, Monday, Wednesday Only",,Error,Error
RK FAN BRUSH rmub04,https://adasat.online/kw-en/product-details/accessories/brushes/kiss5/rk-fan-brush,3.25,Brushes- Kiss,https://cdn.adasat.online/product/product11690188524.jpg,"GENERAL DESCRIPTION
GENERAL INFO:
RK FAN BRUSH
Local Delivery within 48 working hours
Cash on delivery service cost 1 KD
Working hours: 10:00 AM - 7:00 PM Kuwait Time
Customer service 00965 22282990
Delivery to: (Sabah Al Ahmad, Al Wafra, Umm Al Hayman, Al Khairan, South Abdullah Al Mubarak, West Abdullah Al Mubarak, Ahmadi) is Saturday, Monday, Wednesday Only",,,
RK C-CURVE EYESHADOW BRUSH,https://adasat.online/kw-en/product-details/accessories/brushes/kiss5/rk-c-curve-eyeshadow-brush,2.4,Brushes- Kiss,https://cdn.adasat.online/product/product11690188384.jpg,"GENERAL DESCRIPTION
GENERAL INFO:
RK C-CURVE EYESHADOW BRUSH
Local Delivery within 48 working hours
Cash on delivery service cost 1 KD
Working hours: 10:00 AM - 7:00 PM Kuwait Time
Customer service 00965 22282990
Delivery to: (Sabah Al Ahmad, Al Wafra, Umm Al Hayman, Al Khairan, South Abdullah Al Mubarak, West Abdullah Al Mubarak, Ahmadi) is Saturday, Monday, Wednesday Only",,Error,Error
BROW and SPOOLIE BRUSH RMUB16,https://adasat.online/kw-en/product-details/accessories/brushes/kiss5/rk-brow-and-spoolie-brush,2.0,Brushes- Kiss,https://cdn.adasat.online/product/product11690188289.jpg,"GENERAL DESCRIPTION
GENERAL INFO:
RK BROW and SPOOLIE BRUSH
Local Delivery within 48 working hours
Cash on delivery service cost 1 KD
Working hours: 10:00 AM - 7:00 PM Kuwait Time
Customer service 00965 22282990
Delivery to: (Sabah Al Ahmad, Al Wafra, Umm Al Hayman, Al Khairan, South Abdullah Al Mubarak, West Abdullah Al Mubarak, Ahmadi) is Saturday, Monday, Wednesday Only",,,
ZPM Carrot Suntan Oil Spray,https://adasat.online/kw-en/product-details/accessories/summer-essentials/zpm/zpm-carrot-suntan-oil-spray,10.0,Summer Essentials- Zpm,"https://cdn.adasat.online/product/additional/product21689073719.jpg, https://cdn.adasat.online/product/product11689073719.jpg, https://cdn.adasat.online/product/additional/product21689073719.jpg, https://cdn.adasat.online/product/product11689073719.jpg","GENERAL DESCRIPTION
GENERAL INFO:
DESCRIPTION:
Carrot Sun Tan Oil  (Exclusive in state of Kuwait).
A warm sun, island breeze, luxuriant oil with a heavenly scent.
This tanning oil formula is blended with island botanicals and Vitamin E to sooth, moisturize and pamper your skin so it looks soft and radiant.
HOW TO USE:
Apply generously and evenly to exposed skin 20 minutes before sun exposure.
Reapply at frequent intervals and after perspiring, swimming or towel drying.
Avoid contact with eyes. In case of contact, rinse thoroughly with water.
If irritation or rash appears, discontinue use.
Local Delivery within 48 working hours
Cash on delivery service cost 1 KD
Working hours: 10:00 AM - 7:00 PM Kuwait Time
Customer service 00965 22282990
Delivery to: (Sabah Al Ahmad, Al Wafra, Umm Al Hayman, Al Khairan, South Abdullah Al Mubarak, West Abdullah Al Mubarak, Ahmadi) is Saturday, Monday, Wednesday Only",,Error,Error
ZPM WATERMELON TANNING OIL SPF6,https://adasat.online/kw-en/product-details/accessories/summer-essentials/zpm/zpm-watermelon-tanning-oil-spf6,12.0,Summer Essentials- Zpm,"https://cdn.adasat.online/product/additional/product31687772897.jpg, https://cdn.adasat.online/product/product11687772897.jpg, https://cdn.adasat.online/product/additional/product21687772897.jpg, https://cdn.adasat.online/product/additional/product31687772897.jpg, https://cdn.adasat.online/product/product11687772897.jpg","GENERAL DESCRIPTION
GENERAL INFO:
DESCRIPTION:
This lightweight, fresh sun-tanning oil contains organic watermelon seed oil, which stimulates the production of melanin in the body, responsible for giving colour to the skin to get perfect tan.
HOW TO USE:
Shake well before use.
Apply liberally 20 minutes before sun exposure.
Re-apply it every 1-2 hours after swimming or exercising.
Store in a cool dry place.
Avoid contact with eyes. In case of contact, rinse thoroughly with water.
If irritation or rash appears, discontinue use.
Local Delivery within 48 working hours
Cash on delivery service cost 1 KD
Working hours: 10:00 AM - 7:00 PM Kuwait Time
Customer service 00965 22282990
Delivery to: (Sabah Al Ahmad, Al Wafra, Umm Al Hayman, Al Khairan, South Abdullah Al Mubarak, West Abdullah Al Mubarak, Ahmadi) is Saturday, Monday, Wednesday Only",,,
ZPM MANGO TANNING OIL SPF6,https://adasat.online/kw-en/product-details/accessories/summer-essentials/zpm/zpm-mango-tanning-oil-spf6,12.0,Summer Essentials- Zpm,"https://cdn.adasat.online/product/additional/product21687772640.jpg, https://cdn.adasat.online/product/product11687772639.jpg, https://cdn.adasat.online/product/additional/product21687772640.jpg, https://cdn.adasat.online/product/product11687772639.jpg","GENERAL DESCRIPTION
GENERAL INFO:
DESCRIPTION:
100% natural Mango goodness will give your skin an instant bronzed glow, leaving you with the lightest chocolate natural tanning oil while hydrating your skin. It will give your skin the perfect tan.
Using as a daily body oil, it can treat dry & eczema prone skin and can also be used in the sun as a tanning oil to achieve a golden glow.
HOW TO USE:
Shake well before use.
Apply liberally 20 minutes before sun exposure.
Re-apply it every 1-2 hours after swimming or exercising.
Store in a cool dry place.
Avoid contact with eyes. In case of contact, rinse thoroughly with water.
If irritation or rash appears, discontinue use.
Local Delivery within 48 working hours
Cash on delivery service cost 1 KD
Working hours: 10:00 AM - 7:00 PM Kuwait Time
Customer service 00965 22282990
Delivery to: (Sabah Al Ahmad, Al Wafra, Umm Al Hayman, Al Khairan, South Abdullah Al Mubarak, West Abdullah Al Mubarak, Ahmadi) is Saturday, Monday, Wednesday Only",,Error,Error
ZPM SHIMMERING TANNING OIL SPF15,https://adasat.online/kw-en/product-details/accessories/summer-essentials/zpm/zpm-shimmering-tanning-oil-spf15,15.0,Summer Essentials- Zpm,"https://cdn.adasat.online/product/additional/product31687772357.jpg, https://cdn.adasat.online/product/product11687772357.jpg, https://cdn.adasat.online/product/additional/product21687772357.jpg, https://cdn.adasat.online/product/additional/product31687772357.jpg, https://cdn.adasat.online/product/product11687772357.jpg","GENERAL DESCRIPTION
GENERAL INFO:
DESCRIPTION:
Natural cacao goodness will give your skin an instant bronzed glow.
Leaving you with the lightest chocolate scent while hydrating your skin.
It will give your skin the perfect tan.
HOW TO USE:
Shake well before each use to activate the shimmer dust. Reapply it every 1-2 hours after swimming or exercising. Reapply as needed.
Avoid contact with eyes. In case of contact, rinse thoroughly with water.
If irritation or rash appears, discontinue use.
Local Delivery within 48 working hours
Cash on delivery service cost 1 KD
Working hours: 10:00 AM - 7:00 PM Kuwait Time
Customer service 00965 22282990
Delivery to: (Sabah Al Ahmad, Al Wafra, Umm Al Hayman, Al Khairan, South Abdullah Al Mubarak, West Abdullah Al Mubarak, Ahmadi) is Saturday, Monday, Wednesday Only",,,
ZPM CACAO TANNING OIL SPF6,https://adasat.online/kw-en/product-details/accessories/summer-essentials/zpm/zpm-cacao-tanning-oil-spf6,14.0,Summer Essentials- Zpm,"https://cdn.adasat.online/product/additional/product31687771962.jpg, https://cdn.adasat.online/product/product11687771962.jpg, https://cdn.adasat.online/product/additional/product21687771962.jpg, https://cdn.adasat.online/product/additional/product31687771962.jpg, https://cdn.adasat.online/product/product11687771962.jpg","GENERAL DESCRIPTION
GENERAL INFO:
DESCRIPTION:
100% natural cacao goodness will give your skin an instant bronzed glow, leaving you with the lightest chocolate scent while hydrating your skin.
It will give your skin the perfect tan.
Using as a daily body oil, it can treat dry & eczema prone skin and can also be used in the sun as a tanning oil to achieve a golden glow.
HOW TO USE:
Shake well before use. Apply liberally 20 minutes before sun exposure.
Re-apply it every 1-2 hours after swimming or exercising. Store in a cool dry place.
Avoid contact with eyes. In case of contact, rinse thoroughly with water.
If irritation or rash appears, discontinue use.
Local Delivery within 48 working hours
Cash on delivery service cost 1 KD
Working hours: 10:00 AM - 7:00 PM Kuwait Time
Customer service 00965 22282990
Delivery to: (Sabah Al Ahmad, Al Wafra, Umm Al Hayman, Al Khairan, South Abdullah Al Mubarak, West Abdullah Al Mubarak, Ahmadi) is Saturday, Monday, Wednesday Only",,Error,Error
ZPM CACAO TANNING OIL without SPF,https://adasat.online/kw-en/product-details/accessories/summer-essentials/zpm/zpm-cacao-tanning-oil-without-spf,14.0,Summer Essentials- Zpm,https://cdn.adasat.online/product/product11687771698.jpg,"GENERAL DESCRIPTION
GENERAL INFO:
DESCRIPTION:
100% natural cacao goodness will give your skin an instant bronzed glow Because without protection, please apply (sun protection cream)
After use, leaving you with the lightest chocolate scent while hydrating your skin. It will give your skin the perfect tan.
Using as a daily body oil, it can treat dry & eczema prone skin and can also be used in the sun as a tanning oil to achieve a golden glow.
HOW TO USE:
Shake well before use.
Apply liberally 20 minutes before sun exposure.
Re-apply it every 1-2 hours after swimming or exercising.
Store in a cool dry place.
Avoid contact with eyes. In case of contact, rinse thoroughly with water.
If irritation or rash appears, discontinue use.
Local Delivery within 48 working hours
Cash on delivery service cost 1 KD
Working hours: 10:00 AM - 7:00 PM Kuwait Time
Customer service 00965 22282990
Delivery to: (Sabah Al Ahmad, Al Wafra, Umm Al Hayman, Al Khairan, South Abdullah Al Mubarak, West Abdullah Al Mubarak, Ahmadi) is Saturday, Monday, Wednesday Only",,,
polar Gw 509 col 05,https://adasat.online/kw-en/product-details/accessories/sun-glasses/polarglare2/polar-gw-509-col-052,40.0,Sun Glasses- Polarglare,"https://cdn.adasat.online/product/additional/product31686747637.jpg, https://cdn.adasat.online/product/product11686747637.jpg, https://cdn.adasat.online/product/additional/product21686747473.jpg, https://cdn.adasat.online/product/additional/product31686747637.jpg, https://cdn.adasat.online/product/product11686747637.jpg","GENERAL INFO:
Local Delivery within 48 working hours
Cash on delivery service cost 1 KD
Working hours: 10:00 AM - 7:00 PM Kuwait Time
Customer service 00965 22282990
Delivery to: (Sabah Al Ahmad, Al Wafra, Umm Al Hayman, Al Khairan, South Abdullah Al Mubarak, West Abdullah Al Mubarak, Ahmadi) is Saturday, Monday, Wednesday Only",16.0,Error,Error
polar Gw 509 Col 003,https://adasat.online/kw-en/product-details/accessories/sun-glasses/polarglare2/polar-gw-509-col-05,40.0,Sun Glasses- Polarglare,"https://cdn.adasat.online/product/additional/product31686746987.jpg, https://cdn.adasat.online/product/product11686746987.jpg, https://cdn.adasat.online/product/additional/product21686746987.jpg, https://cdn.adasat.online/product/additional/product31686746987.jpg, https://cdn.adasat.online/product/product11686746987.jpg","GENERAL INFO:
Local Delivery within 48 working hours
Cash on delivery service cost 1 KD
Working hours: 10:00 AM - 7:00 PM Kuwait Time
Customer service 00965 22282990
Delivery to: (Sabah Al Ahmad, Al Wafra, Umm Al Hayman, Al Khairan, South Abdullah Al Mubarak, West Abdullah Al Mubarak, Ahmadi) is Saturday, Monday, Wednesday Only",16.0,,
polar Gw 510 col 033,https://adasat.online/kw-en/product-details/accessories/sun-glasses/polarglare2/polar-gw-510-col-033,40.0,Sun Glasses- Polarglare,"https://cdn.adasat.online/product/additional/product31686746855.jpg, https://cdn.adasat.online/product/product11686746855.jpg, https://cdn.adasat.online/product/additional/product21686746855.jpg, https://cdn.adasat.online/product/additional/product31686746855.jpg, https://cdn.adasat.online/product/product11686746855.jpg","GENERAL INFO:
Local Delivery within 48 working hours
Cash on delivery service cost 1 KD
Working hours: 10:00 AM - 7:00 PM Kuwait Time
Customer service 00965 22282990
Delivery to: (Sabah Al Ahmad, Al Wafra, Umm Al Hayman, Al Khairan, South Abdullah Al Mubarak, West Abdullah Al Mubarak, Ahmadi) is Saturday, Monday, Wednesday Only",16.0,Error,Error
polar Gw510 col 05,https://adasat.online/kw-en/product-details/accessories/sun-glasses/polarglare2/polar-gw510-col-05-03,40.0,Sun Glasses- Polarglare,"https://cdn.adasat.online/product/additional/product31686746487.jpg, https://cdn.adasat.online/product/product11686746486.jpg, https://cdn.adasat.online/product/additional/product21686746487.jpg, https://cdn.adasat.online/product/additional/product31686746487.jpg, https://cdn.adasat.online/product/product11686746486.jpg","GENERAL INFO:
Local Delivery within 48 working hours
Cash on delivery service cost 1 KD
Working hours: 10:00 AM - 7:00 PM Kuwait Time
Customer service 00965 22282990
Delivery to: (Sabah Al Ahmad, Al Wafra, Umm Al Hayman, Al Khairan, South Abdullah Al Mubarak, West Abdullah Al Mubarak, Ahmadi) is Saturday, Monday, Wednesday Only",16.0,,
Avanglion 2050 B col 3,https://adasat.online/kw-en/product-details/accessories/sun-glasses/avanglion3/avanglion-avs-1135-col-50,40.0,Sun Glasses- Avanglion,"https://cdn.adasat.online/product/additional/product31686753158.jpg, https://cdn.adasat.online/product/product11686753158.jpg, https://cdn.adasat.online/product/additional/product21686753158.jpg, https://cdn.adasat.online/product/additional/product31686753158.jpg, https://cdn.adasat.online/product/product11686753158.jpg","GENERAL INFO:
Local Delivery within 48 working hours
Cash on delivery service cost 1 KD
Working hours: 10:00 AM - 7:00 PM Kuwait Time
Customer service 00965 22282990
Delivery to: (Sabah Al Ahmad, Al Wafra, Umm Al Hayman, Al Khairan, South Abdullah Al Mubarak, West Abdullah Al Mubarak, Ahmadi) is Saturday, Monday, Wednesday Only",16.0,Error,Error
Avanglion avs 1135 col 54,https://adasat.online/kw-en/product-details/accessories/sun-glasses/avanglion3/avanglion-avs-1135-col-54,40.0,Sun Glasses- Avanglion,"https://cdn.adasat.online/product/additional/product31686753026.jpg, https://cdn.adasat.online/product/product11686753025.jpg, https://cdn.adasat.online/product/additional/product21686753026.jpg, https://cdn.adasat.online/product/additional/product31686753026.jpg, https://cdn.adasat.online/product/product11686753025.jpg","GENERAL INFO:
Local Delivery within 48 working hours
Cash on delivery service cost 1 KD
Working hours: 10:00 AM - 7:00 PM Kuwait Time
Customer service 00965 22282990
Delivery to: (Sabah Al Ahmad, Al Wafra, Umm Al Hayman, Al Khairan, South Abdullah Al Mubarak, West Abdullah Al Mubarak, Ahmadi) is Saturday, Monday, Wednesday Only",16.0,,
Avanglion avs 115 col 53p,https://adasat.online/kw-en/product-details/accessories/sun-glasses/avanglion3/avanglion-avs-115-col-53p,40.0,Sun Glasses- Avanglion,"https://cdn.adasat.online/product/additional/product31686752877.jpg, https://cdn.adasat.online/product/product11686752877.jpg, https://cdn.adasat.online/product/additional/product21686752877.jpg, https://cdn.adasat.online/product/additional/product31686752877.jpg, https://cdn.adasat.online/product/product11686752877.jpg","GENERAL INFO:
Local Delivery within 48 working hours
Cash on delivery service cost 1 KD
Working hours: 10:00 AM - 7:00 PM Kuwait Time
Customer service 00965 22282990
Delivery to: (Sabah Al Ahmad, Al Wafra, Umm Al Hayman, Al Khairan, South Abdullah Al Mubarak, West Abdullah Al Mubarak, Ahmadi) is Saturday, Monday, Wednesday Only",16.0,Error,Error
Avanglion avas 1135 col 17,https://adasat.online/kw-en/product-details/accessories/sun-glasses/avanglion3/avanglion-avas-1135-col-17,40.0,Sun Glasses- Avanglion,"https://cdn.adasat.online/product/additional/product31724660271.jpg, https://cdn.adasat.online/product/product11724660271.jpg, https://cdn.adasat.online/product/additional/product21724660271.jpg, https://cdn.adasat.online/product/additional/product31724660271.jpg, https://cdn.adasat.online/product/product11724660271.jpg","GENERAL INFO:
Local Delivery within 48 working hours
Cash on delivery service cost 1 KD
Working hours: 10:00 AM - 7:00 PM Kuwait Time
Customer service 00965 22282990
Delivery to: (Sabah Al Ahmad, Al Wafra, Umm Al Hayman, Al Khairan, South Abdullah Al Mubarak, West Abdullah Al Mubarak, Ahmadi) is Saturday, Monday, Wednesday Only",16.0,,
