,user,day,day_slot,location,category,new_loc,new_cat
3876,265,12,morning,,,"{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}"
3877,265,12,afternoon,"{34.252627,-118.531084,Los Angeles,CA,United States}","{Office,Professional & Other Places,}","{34.252627,-118.531084,Los Angeles,CA,United States}","{Office,Professional & Other Places,}"
3878,265,12,evening_or_night,"{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}","{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}"
3879,265,13,morning,,,"{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}"
3880,265,13,afternoon,"{34.252627,-118.531084,Los Angeles,CA,United States}","{Office,Professional & Other Places,}","{34.252627,-118.531084,Los Angeles,CA,United States}","{Office,Professional & Other Places,}"
3881,265,13,evening_or_night,"{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}","{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}"
3882,265,14,morning,,,"{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}"
3883,265,14,afternoon,"{34.252627,-118.531084,Los Angeles,CA,United States}","{Office,Professional & Other Places,}","{34.252627,-118.531084,Los Angeles,CA,United States}","{Office,Professional & Other Places,}"
3884,265,14,evening_or_night,"{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}","{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}"
3885,265,15,morning,,,"{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}"
3886,265,15,afternoon,"{34.252627,-118.531084,Los Angeles,CA,United States}","{Office,Professional & Other Places,}","{34.252627,-118.531084,Los Angeles,CA,United States}","{Office,Professional & Other Places,}"
3887,265,15,evening_or_night,"{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}","{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}"
3888,265,16,morning,,,"{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}"
3889,265,16,afternoon,"{34.252627,-118.531084,Los Angeles,CA,United States}","{Office,Professional & Other Places,}","{34.252627,-118.531084,Los Angeles,CA,United States}","{Office,Professional & Other Places,}"
3890,265,16,evening_or_night,"{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}","{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}"
3891,265,17,morning,,,"{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}"
3892,265,17,afternoon,"{34.252627,-118.531084,Los Angeles,CA,United States}","{Office,Professional & Other Places,}","{34.252627,-118.531084,Los Angeles,CA,United States}","{Office,Professional & Other Places,}"
3893,265,17,evening_or_night,"{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}","{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}"
3894,265,18,morning,,,"{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}"
3895,265,18,afternoon,"{34.252627,-118.531084,Los Angeles,CA,United States}","{Office,Professional & Other Places,}","{34.252627,-118.531084,Los Angeles,CA,United States}","{Office,Professional & Other Places,}"
3896,265,18,evening_or_night,"{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}","{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}"
3897,265,19,morning,,,"{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}"
3898,265,19,afternoon,"{34.252627,-118.531084,Los Angeles,CA,United States}","{Office,Professional & Other Places,}","{34.252627,-118.531084,Los Angeles,CA,United States}","{Office,Professional & Other Places,}"
3899,265,19,evening_or_night,"{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}","{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}"
3900,265,20,morning,,,"{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}"
3901,265,20,afternoon,"{34.252627,-118.531084,Los Angeles,CA,United States}","{Office,Professional & Other Places,}","{34.252627,-118.531084,Los Angeles,CA,United States}","{Office,Professional & Other Places,}"
3902,265,20,evening_or_night,"{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}","{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}"
3903,265,21,morning,,,"{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}"
3904,265,21,afternoon,"{34.252627,-118.531084,Los Angeles,CA,United States}","{Office,Professional & Other Places,}","{34.252627,-118.531084,Los Angeles,CA,United States}","{Office,Professional & Other Places,}"
3905,265,21,evening_or_night,"{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}","{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}"
3906,265,22,morning,,,"{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}"
3907,265,22,afternoon,"{34.252627,-118.531084,Los Angeles,CA,United States}","{Office,Professional & Other Places,}","{34.252627,-118.531084,Los Angeles,CA,United States}","{Office,Professional & Other Places,}"
3908,265,22,evening_or_night,"{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}","{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}"
3909,265,23,morning,,,"{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}"
3910,265,23,afternoon,"{34.252627,-118.531084,Los Angeles,CA,United States}","{Office,Professional & Other Places,}","{34.252627,-118.531084,Los Angeles,CA,United States}","{Office,Professional & Other Places,}"
3911,265,23,evening_or_night,"{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}","{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}"
3912,265,24,morning,,,"{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}"
3913,265,24,afternoon,"{34.252627,-118.531084,Los Angeles,CA,United States}","{Office,Professional & Other Places,}","{34.252627,-118.531084,Los Angeles,CA,United States}","{Office,Professional & Other Places,}"
3914,265,24,evening_or_night,"{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}","{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}"
3915,265,25,morning,,,"{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}"
3916,265,25,afternoon,"{34.252627,-118.531084,Los Angeles,CA,United States}","{Office,Professional & Other Places,}","{34.252627,-118.531084,Los Angeles,CA,United States}","{Office,Professional & Other Places,}"
3917,265,25,evening_or_night,"{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}","{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}"
3918,265,26,morning,,,"{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}"
3919,265,26,afternoon,"{34.252627,-118.531084,Los Angeles,CA,United States}","{Office,Professional & Other Places,}","{34.252627,-118.531084,Los Angeles,CA,United States}","{Office,Professional & Other Places,}"
3920,265,26,evening_or_night,"{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}","{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}"
3921,265,27,morning,,,"{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}"
3922,265,27,afternoon,"{34.252627,-118.531084,Los Angeles,CA,United States}","{Office,Professional & Other Places,}","{34.252627,-118.531084,Los Angeles,CA,United States}","{Office,Professional & Other Places,}"
3923,265,27,evening_or_night,"{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}","{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}"
3924,265,28,morning,,,"{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}"
3925,265,28,afternoon,"{34.252627,-118.531084,Los Angeles,CA,United States}","{Office,Professional & Other Places,}","{34.252627,-118.531084,Los Angeles,CA,United States}","{Office,Professional & Other Places,}"
3926,265,28,evening_or_night,"{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}","{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}"
3927,265,29,morning,,,"{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}"
3928,265,29,afternoon,"{34.252627,-118.531084,Los Angeles,CA,United States}","{Office,Professional & Other Places,}","{34.252627,-118.531084,Los Angeles,CA,United States}","{Office,Professional & Other Places,}"
3929,265,29,evening_or_night,"{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}","{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}"
3930,265,30,morning,,,"{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}"
3931,265,30,afternoon,"{34.252627,-118.531084,Los Angeles,CA,United States}","{Office,Professional & Other Places,}","{34.252627,-118.531084,Los Angeles,CA,United States}","{Office,Professional & Other Places,}"
3932,265,30,evening_or_night,"{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}","{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}"
3933,265,31,morning,,,"{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}"
3934,265,31,afternoon,"{34.252627,-118.531084,Los Angeles,CA,United States}","{Office,Professional & Other Places,}","{34.252627,-118.531084,Los Angeles,CA,United States}","{Office,Professional & Other Places,}"
3935,265,31,evening_or_night,"{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}","{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}"
3936,265,32,morning,,,"{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}"
3937,265,32,afternoon,"{34.252627,-118.531084,Los Angeles,CA,United States}","{Office,Professional & Other Places,}","{34.252627,-118.531084,Los Angeles,CA,United States}","{Office,Professional & Other Places,}"
3938,265,32,evening_or_night,"{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}","{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}"
3939,265,33,morning,,,"{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}"
3940,265,33,afternoon,"{34.252627,-118.531084,Los Angeles,CA,United States}","{Office,Professional & Other Places,}","{34.252627,-118.531084,Los Angeles,CA,United States}","{Office,Professional & Other Places,}"
3941,265,33,evening_or_night,"{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}","{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}"
3942,265,34,morning,,,"{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}"
3943,265,34,afternoon,"{34.252627,-118.531084,Los Angeles,CA,United States}","{Office,Professional & Other Places,}","{34.252627,-118.531084,Los Angeles,CA,United States}","{Office,Professional & Other Places,}"
3944,265,34,evening_or_night,"{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}","{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}"
3945,265,35,morning,,,"{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}"
3946,265,35,afternoon,"{34.252627,-118.531084,Los Angeles,CA,United States}","{Office,Professional & Other Places,}","{34.252627,-118.531084,Los Angeles,CA,United States}","{Office,Professional & Other Places,}"
3947,265,35,evening_or_night,"{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}","{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}"
3948,265,36,morning,,,"{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}"
3949,265,36,afternoon,"{34.252627,-118.531084,Los Angeles,CA,United States}","{Office,Professional & Other Places,}","{34.252627,-118.531084,Los Angeles,CA,United States}","{Office,Professional & Other Places,}"
3950,265,36,evening_or_night,"{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}","{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}"
3951,265,37,morning,,,"{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}"
3952,265,37,afternoon,"{34.252627,-118.531084,Los Angeles,CA,United States}","{Office,Professional & Other Places,}","{34.252627,-118.531084,Los Angeles,CA,United States}","{Office,Professional & Other Places,}"
3953,265,37,evening_or_night,"{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}","{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}"
3954,265,38,morning,,,"{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}"
3955,265,38,afternoon,"{34.252627,-118.531084,Los Angeles,CA,United States}","{Office,Professional & Other Places,}","{34.252627,-118.531084,Los Angeles,CA,United States}","{Office,Professional & Other Places,}"
3956,265,38,evening_or_night,"{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}","{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}"
3957,265,39,morning,,,"{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}"
3958,265,39,afternoon,"{34.252627,-118.531084,Los Angeles,CA,United States}","{Office,Professional & Other Places,}","{34.252627,-118.531084,Los Angeles,CA,United States}","{Office,Professional & Other Places,}"
3959,265,39,evening_or_night,"{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}","{34.24030168428919,-118.55554550886154,Northridge,CA,United States}","{Shop & Service,}"
3960,1404,0,morning,,,"{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}"
3961,1404,0,afternoon,"{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}","{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}"
3962,1404,0,evening_or_night,"{34.009691021040815,-118.49732460655545,Santa Monica,CA,United States}","{Food,}","{34.009691021040815,-118.49732460655545,Santa Monica,CA,United States}","{Food,}"
3963,1404,1,morning,,,"{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}"
3964,1404,1,afternoon,"{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}","{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}"
3965,1404,1,evening_or_night,"{34.009691021040815,-118.49732460655545,Santa Monica,CA,United States}","{Food,}","{34.009691021040815,-118.49732460655545,Santa Monica,CA,United States}","{Food,}"
3966,1404,2,morning,,,"{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}"
3967,1404,2,afternoon,"{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}","{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}"
3968,1404,2,evening_or_night,"{34.009691021040815,-118.49732460655545,Santa Monica,CA,United States}","{Food,}","{34.009691021040815,-118.49732460655545,Santa Monica,CA,United States}","{Food,}"
3969,1404,3,morning,,,"{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}"
3970,1404,3,afternoon,"{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}","{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}"
3971,1404,3,evening_or_night,"{34.009691021040815,-118.49732460655545,Santa Monica,CA,United States}","{Food,}","{34.009691021040815,-118.49732460655545,Santa Monica,CA,United States}","{Food,}"
3972,1404,4,morning,,,"{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}"
3973,1404,4,afternoon,"{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}","{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}"
3974,1404,4,evening_or_night,"{34.009691021040815,-118.49732460655545,Santa Monica,CA,United States}","{Food,}","{34.009691021040815,-118.49732460655545,Santa Monica,CA,United States}","{Food,}"
3975,1404,5,morning,,,"{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}"
3976,1404,5,afternoon,"{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}","{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}"
3977,1404,5,evening_or_night,"{34.009691021040815,-118.49732460655545,Santa Monica,CA,United States}","{Food,}","{34.009691021040815,-118.49732460655545,Santa Monica,CA,United States}","{Food,}"
3978,1404,6,morning,,,"{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}"
3979,1404,6,afternoon,"{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}","{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}"
3980,1404,6,evening_or_night,"{34.009691021040815,-118.49732460655545,Santa Monica,CA,United States}","{Food,}","{34.009691021040815,-118.49732460655545,Santa Monica,CA,United States}","{Food,}"
3981,1404,7,morning,,,"{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}"
3982,1404,7,afternoon,"{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}","{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}"
3983,1404,7,evening_or_night,"{34.009691021040815,-118.49732460655545,Santa Monica,CA,United States}","{Food,}","{34.009691021040815,-118.49732460655545,Santa Monica,CA,United States}","{Food,}"
3984,1404,8,morning,,,"{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}"
3985,1404,8,afternoon,"{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}","{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}"
3986,1404,8,evening_or_night,"{34.009691021040815,-118.49732460655545,Santa Monica,CA,United States}","{Food,}","{34.009691021040815,-118.49732460655545,Santa Monica,CA,United States}","{Food,}"
3987,1404,9,morning,,,"{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}"
3988,1404,9,afternoon,"{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}","{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}"
3989,1404,9,evening_or_night,"{34.009691021040815,-118.49732460655545,Santa Monica,CA,United States}","{Food,}","{34.009691021040815,-118.49732460655545,Santa Monica,CA,United States}","{Food,}"
3990,1404,10,morning,,,"{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}"
3991,1404,10,afternoon,"{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}","{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}"
3992,1404,10,evening_or_night,"{34.009691021040815,-118.49732460655545,Santa Monica,CA,United States}","{Food,}","{34.009691021040815,-118.49732460655545,Santa Monica,CA,United States}","{Food,}"
3993,1404,11,morning,,,"{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}"
3994,1404,11,afternoon,"{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}","{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}"
3995,1404,11,evening_or_night,"{34.009691021040815,-118.49732460655545,Santa Monica,CA,United States}","{Food,}","{34.009691021040815,-118.49732460655545,Santa Monica,CA,United States}","{Food,}"
3996,1404,12,morning,,,"{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}"
3997,1404,12,afternoon,"{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}","{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}"
3998,1404,12,evening_or_night,"{34.009691021040815,-118.49732460655545,Santa Monica,CA,United States}","{Food,}","{34.009691021040815,-118.49732460655545,Santa Monica,CA,United States}","{Food,}"
3999,1404,13,morning,,,"{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}"
4000,1404,13,afternoon,"{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}","{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}"
4001,1404,13,evening_or_night,"{34.009691021040815,-118.49732460655545,Santa Monica,CA,United States}","{Food,}","{34.009691021040815,-118.49732460655545,Santa Monica,CA,United States}","{Food,}"
4002,1404,14,morning,,,"{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}"
4003,1404,14,afternoon,"{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}","{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}"
4004,1404,14,evening_or_night,"{34.009691021040815,-118.49732460655545,Santa Monica,CA,United States}","{Food,}","{34.009691021040815,-118.49732460655545,Santa Monica,CA,United States}","{Food,}"
4005,1404,15,morning,,,"{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}"
4006,1404,15,afternoon,"{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}","{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}"
4007,1404,15,evening_or_night,"{34.009691021040815,-118.49732460655545,Santa Monica,CA,United States}","{Food,}","{34.009691021040815,-118.49732460655545,Santa Monica,CA,United States}","{Food,}"
4008,1404,16,morning,,,"{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}"
4009,1404,16,afternoon,"{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}","{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}"
4010,1404,16,evening_or_night,"{34.009691021040815,-118.49732460655545,Santa Monica,CA,United States}","{Food,}","{34.009691021040815,-118.49732460655545,Santa Monica,CA,United States}","{Food,}"
4011,1404,17,morning,,,"{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}"
4012,1404,17,afternoon,"{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}","{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}"
4013,1404,17,evening_or_night,"{34.009691021040815,-118.49732460655545,Santa Monica,CA,United States}","{Food,}","{34.009691021040815,-118.49732460655545,Santa Monica,CA,United States}","{Food,}"
4014,1404,18,morning,,,"{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}"
4015,1404,18,afternoon,"{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}","{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}"
4016,1404,18,evening_or_night,"{34.009691021040815,-118.49732460655545,Santa Monica,CA,United States}","{Food,}","{34.009691021040815,-118.49732460655545,Santa Monica,CA,United States}","{Food,}"
4017,1404,19,morning,,,"{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}"
4018,1404,19,afternoon,"{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}","{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}"
4019,1404,19,evening_or_night,"{34.009691021040815,-118.49732460655545,Santa Monica,CA,United States}","{Food,}","{34.009691021040815,-118.49732460655545,Santa Monica,CA,United States}","{Food,}"
4020,1404,20,morning,,,"{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}"
4021,1404,20,afternoon,"{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}","{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}"
4022,1404,20,evening_or_night,"{34.009691021040815,-118.49732460655545,Santa Monica,CA,United States}","{Food,}","{34.009691021040815,-118.49732460655545,Santa Monica,CA,United States}","{Food,}"
4023,1404,21,morning,,,"{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}"
4024,1404,21,afternoon,"{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}","{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}"
4025,1404,21,evening_or_night,"{34.009691021040815,-118.49732460655545,Santa Monica,CA,United States}","{Food,}","{34.009691021040815,-118.49732460655545,Santa Monica,CA,United States}","{Food,}"
4026,1404,22,morning,,,"{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}"
4027,1404,22,afternoon,"{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}","{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}"
4028,1404,22,evening_or_night,"{34.009691021040815,-118.49732460655545,Santa Monica,CA,United States}","{Food,}","{34.009691021040815,-118.49732460655545,Santa Monica,CA,United States}","{Food,}"
4029,1404,23,morning,,,"{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}"
4030,1404,23,afternoon,"{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}","{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}"
4031,1404,23,evening_or_night,"{34.009691021040815,-118.49732460655545,Santa Monica,CA,United States}","{Food,}","{34.009691021040815,-118.49732460655545,Santa Monica,CA,United States}","{Food,}"
4032,1404,24,morning,,,"{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}"
4033,1404,24,afternoon,"{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}","{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}"
4034,1404,24,evening_or_night,"{34.009691021040815,-118.49732460655545,Santa Monica,CA,United States}","{Food,}","{34.009691021040815,-118.49732460655545,Santa Monica,CA,United States}","{Food,}"
4035,1404,25,morning,,,"{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}"
4036,1404,25,afternoon,"{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}","{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}"
4037,1404,25,evening_or_night,"{34.009691021040815,-118.49732460655545,Santa Monica,CA,United States}","{Food,}","{34.009691021040815,-118.49732460655545,Santa Monica,CA,United States}","{Food,}"
4038,1404,26,morning,,,"{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}"
4039,1404,26,afternoon,"{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}","{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}"
4040,1404,26,evening_or_night,"{34.009691021040815,-118.49732460655545,Santa Monica,CA,United States}","{Food,}","{34.009691021040815,-118.49732460655545,Santa Monica,CA,United States}","{Food,}"
4041,1404,27,morning,,,"{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}"
4042,1404,27,afternoon,"{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}","{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}"
4043,1404,27,evening_or_night,"{34.009691021040815,-118.49732460655545,Santa Monica,CA,United States}","{Food,}","{34.009691021040815,-118.49732460655545,Santa Monica,CA,United States}","{Food,}"
4044,1404,28,morning,,,"{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}"
4045,1404,28,afternoon,"{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}","{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}"
4046,1404,28,evening_or_night,"{34.009691021040815,-118.49732460655545,Santa Monica,CA,United States}","{Food,}","{34.009691021040815,-118.49732460655545,Santa Monica,CA,United States}","{Food,}"
4047,1404,29,morning,,,"{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}"
4048,1404,29,afternoon,"{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}","{34.193324398581225,-119.21464263323712,Oxnard,CA,United States}","{Residence,}"
